id,name
15189,Newspaper vendors -- Manitoba -- Winnipeg -- Biography
15190,Winnipeg (Man.) -- Social life and customs
15191,Muslim saints
15192,Mysticism -- Islam
15193,Sufism
15194,Logos (Christian theology)
15195,Logos (Philosophy)
15196,"Chinese poetry -- Five dynasties and the Ten kingdoms, 907-979"
15197,Ci (Chinese poetry)
15198,"Boston Tea Party, 1773"
15199,Tea tax (American colonies)
15200,Composers -- France -- Biography
15201,"Gounod, Charles, 1818-1893"
15202,Iron -- History
15203,Iron industry and trade -- England
15204,Authors' spouses -- Biography
15205,"Stevenson, Fanny Van de Grift, 1840-1914"
15206,"Stevenson, Robert Louis, 1850-1894 -- Marriage"
15207,Saint Augustine (Fla.) -- Fiction
15208,Ethnicity -- Juvenile poetry
15209,"Loève-Veimars, Elisa, 1805-1875"
15210,Crime -- West (U.S.)
15211,Criminals -- West (U.S.)
15212,Outlaws
15213,America -- Discovery and exploration -- Portuguese
15214,Brazil -- Discovery and exploration
15215,Farm life -- South Dakota -- History
15216,Frontier and pioneer life -- South Dakota
15217,"Kohl, Edith Eudora, 1884-"
15218,Pioneers -- South Dakota -- Biography
15219,South Dakota -- Biography
15220,South Dakota -- Social life and customs
15221,"Plymouth Church (Brooklyn, New York, N.Y.)"
15222,Dutch Americans -- New York (State) -- Fiction
15223,Northeast Passage
15224,Vega (Ship)
15225,Manual work
15226,Corporations -- Corrupt practices -- Fiction
15227,Entertainment -- Fiction
15228,Mercenary troops -- Fiction
15229,Universities and colleges -- Sermons
15230,"Names, Personal -- English"
15231,Eskimos -- Alaska
15232,Methodist Church -- Sermons
15233,Social workers -- Fiction
15234,"La Salle, Robert Cavelier, sieur de, 1643-1687"
15235,Mississippi River Valley -- Discovery and exploration
15236,"Botany, Economic -- Catalogs and collections"
15237,"Plants, Useful -- Catalogs and collections"
15238,United States. Dept. of Agriculture -- Catalogs
15239,Avarice -- Juvenile fiction
15240,Self-interest -- Juvenile fiction
15241,Charity -- Sermons
15242,Imaginary places -- Juvenile fiction
15243,Agricultural credit -- Portugal
15244,Bohemia (Czech Republic) -- Description and travel
15245,Copper industry and trade -- United States -- History
15246,Revere Copper Company
15247,Cathédrale d'Amiens
15248,Paragrammatism
15249,Repression (Psychology)
15250,Concord School of Philosophy
15251,Pirates -- Biography
15252,Pirates -- History -- 17th century
15253,"Anatomy, Surgical and topographical -- Atlases"
15254,Surgery -- Atlases
15255,"Surgery, Operative -- Atlases"
15256,Steam-boilers
15257,Harbors -- Australia -- Queensland
15258,Chivalry -- Juvenile poetry
15259,Knights and knighthood -- Juvenile poetry
15260,Queens -- Juvenile poetry
15261,"Tournaments, Medieval -- Juvenile poetry"
15262,Biologists
15263,Biology -- History
15264,Galen
15265,Hippocrates
15266,"Vesalius, Andreas, 1514-1564"
15267,Elephants -- Juvenile literature
15268,"Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782"
15269,Labor -- Spain -- Vizcaya -- History -- Fiction
15270,Nationalism -- Spain -- País Vasco -- History -- Fiction
15271,Socialism -- Spain -- País Vasco -- History -- Fiction
15272,Maluku (Indonesia) -- Description and travel
15273,Confederate States of America -- Foreign relations
15274,Confederate States of America. Army -- Supplies and stores
15275,Tobacco -- History
15276,Tobacco industry -- History
15277,Methodist women -- Indiana -- Biography
15278,Women in church work -- Methodist Church
15279,Fairy tales -- Iran
15280,Andalusia (Spain)
15281,Castile (Spain)
15282,Naples (Italy)
15283,"Gardens, English -- Juvenile poetry"
15284,Danish poetry
15285,Naples (Italy) -- Description and travel -- Juvenile literature
15286,Pompeii (Extinct city) -- Description and travel -- Juvenile literature
15287,Vesuvius (Italy) -- Description and travel -- Juvenile literature
15288,"Condorcet, Jean-Antoine-Nicolas de Caritat, marquis de, 1743-1794"
15289,Birds -- Fiction
15290,Rock gardens
15291,"Wilde, Oscar, 1854-1900 -- Fiction"
15292,"Dramatists, English -- Homes and haunts -- England -- London"
15293,"Falstaff, John, Sir (Fictitious character)"
15294,"Florio, John, 1553?-1625 -- Friends and associates"
15295,London (England) -- Intellectual life -- 16th century
15296,"Shakespeare, William, 1564-1616 -- Characters -- Falstaff"
15297,"Shakespeare, William, 1564-1616 -- Homes and haunts -- England -- London"
15298,"Southampton, Henry Wriothesley, Earl of, 1573-1624 -- Friends and associates"
15299,Slavery -- Sahara -- Fiction
15300,"Dean, Forest of (England : Forest)"
15301,"Iron industry and trade -- England -- Dean, Forest of"
15302,Technology -- History
15303,Ornithology -- History
15304,"Mysteries, Religious"
15305,Honey
15306,Vinegar
15307,Rome -- History -- Fiction
15308,Rouen (France) -- Description and travel
15309,Rouen (France) -- History
15310,Amazon River Valley -- Fiction
15311,"Education, Higher"
15312,Universities and colleges
15313,Navigation
15314,Portugal -- History
15315,Christian saints -- Spain -- Biography
15316,"Ignatius, of Loyola, Saint, 1491-1556"
15317,Confederate Powder Works
15318,"Foster, John G. (John Gray), 1823-1874"
15319,"Goldsboro (N. C.), Battle of, 1862"
15320,"Kinston (N. C.), Battle of, 1862"
15321,"Whitehall (N. C.), Battle of, 1862"
15322,United States. Secret Service
15323,Livestock -- Juvenile fiction
15324,"Shiloh, Battle of, Tennessee, 1862"
15325,Oxford (England) -- Description and travel
15326,Diplomats -- France -- Biography
15327,"Maistre, Joseph Marie, comte de, 1753-1821"
15328,Blacks -- West Indies
15329,"Grégoire, Henri, 1750-1831. De la littérature des nègres"
15330,"Haiti -- History -- Revolution, 1791-1804"
15331,Slavery -- Dominican Republic
15332,"Conference Convention (1861 : Washington, D.C.)"
15333,Jammu and Kashmir (India)
15334,North-west Frontier Province (Pakistan)
15335,Punjab (India)
15336,Eskimos -- Folklore
15337,Fighter pilots -- France -- Biography
15338,Fighter pilots -- United States -- Biography
15339,France. Armée. Escadrille Lafayette -- Biography
15340,"Hall, James Norman, 1887-1951"
15341,"World War, 1914-1918 -- Aerial operations, French"
15342,"World War, 1914-1918 -- Personal narratives, American"
15343,Fighter pilots -- Germany -- Biography
15344,"Richthofen, Manfred, Freiherr von, 1892-1918"
15345,"World War, 1914-1918 -- Aerial operations, German"
15346,"World War, 1914-1918 -- Personal narratives, German"
15347,Women -- Education -- France -- History -- 19th century
15348,Women's rights -- France -- History -- 19th century
15349,Public worship -- Society of Friends
15350,"Brown, John, 1744-1780"
15351,"Stone Arabia, Battle of, Stone Arabia, N.Y., 1780"
15352,Honeybee
15353,Honeybee -- Diseases
15354,Bank robberies -- Minnesota -- Northfield -- History -- 19th century
15355,Guerrillas -- West (U.S.) -- Biography
15356,Outlaws -- West (U.S.) -- Biography
15357,"United States -- History -- Civil War, 1861-1865 -- Underground movements"
15358,West (U.S.) -- History -- 1860-1890
15359,"West (U.S.) -- History -- Civil War, 1861-1865 -- Underground movements"
15360,"Younger, Cole, 1844-1916"
15361,Educators -- Canada -- Biography
15362,Ontario -- Politics and government -- 19th century
15363,"Ryerson, Egerton, 1803-1882"
15364,Cacao -- Early works to 1800
15365,Badgers -- Juvenile fiction
15366,Alkalies
15367,Carbon dioxide
15368,Phlogiston
15369,Lambs -- Juvenile fiction
15370,"United States. 39th Congress, 1865-1867"
15371,"United States. Army. Corps, 19th"
15372,Indian drama
15373,Katydids -- Juvenile fiction
15374,Automobiles -- Juvenile literature
15375,Proverbs
15376,"Hampton Roads, Battle of, Va., 1862"
15377,Merrimack (Frigate)
15378,Monitor (Ironclad)
15379,Naval battles
15380,"Southwark Cathedral (London, England)"
15381,Death -- Causes
15382,"Estêvão, José, 1809-1862"
15383,Pianola
15384,Americans -- Australia -- Fiction
15385,Monasticism and religious orders
15386,"Bigelow, Timothy, 1739-1790"
15387,United States. Continental Army -- Military life
15388,Exeter (England) -- Description and travel
15389,Photography -- Enlarging
15390,Photography -- Printing processes -- Silver
15391,Dance -- History -- Early works to 1800
15392,Otterbourne (England) -- History
15393,"Stones River, Battle of, Murfreesboro, Tenn., 1862-1863"
15394,Printing -- Portugal -- Lisbon -- History
15395,"Hortense, Queen, consort of Louis Bonaparte, King of Holland, 1783-1837"
15396,Minnesota -- History -- Fiction
15397,"Castelo Branco, Camilo, 1825-1890 -- Bibliography"
15398,Child abuse -- Fiction
15399,"Canada -- History, Military"
15400,Ether (Space)
15401,Gravitation
15402,Matter
15403,"Dante Alighieri, 1265-1321 -- Fiction"
15404,Bible. Ephesians -- Commentaries
15405,"Bible. Epistle of John, 1st -- Commentaries"
15406,Bible. Peter -- Commentaries
15407,Lilith (Semitic mythology) -- Poetry
15408,Engineering
15409,Engineers
15410,Coverlets
15411,Quilting
15412,Quilts
15413,Goodwin Sands (England)
15414,Sacred books -- History and criticism
15415,"Manhattan Trade School for Girls, New York"
15416,School management and organization
15417,Americans -- Philippines -- Fiction
15418,Philippines -- Social life and customs -- Fiction
15419,United States -- History -- Philippine-American War -- Fiction
15420,Export marketing -- Portugal
15421,Great Britain -- Commerce -- Portugal
15422,Port wine
15423,Portugal -- Commerce -- Great Britain
15424,Wine and wine making -- Portugal -- Porto
15425,"Black, William, 1760-1834"
15426,Wesleyan Methodist Church -- Clergy -- Biography
15427,Counting-out rhymes
15428,Railroad engineers -- Fiction
15429,"Railroad travel -- Southwest, New -- Fiction"
15430,"Janeway, Edward Gamaliel, 1841-1911"
15431,Physicians -- United States -- Biography
15432,Fiction in libraries
15433,"Philippines -- History -- Revolution, 1896-1898 -- Fiction"
15434,Chemists -- United States -- Biography
15435,"Cutbush, James, 1788-1823"
15436,African American businesspeople
15437,African Americans -- Employment -- New York (State) -- New York
15438,New Jersey -- History
15439,Folklore -- Brazil
15440,Natural history -- North America
15441,Crime -- New York (State) -- New York
15442,Criminals -- New York (State) -- New York
15443,New York (N.Y.) -- Social conditions
15444,Aquaculture
15445,Fish culture
15446,African Americans -- South Carolina
15447,Beaufort (S.C.) -- History
15448,"South Carolina -- History -- Civil War, 1861-1865"
15449,Montessori method of education
15450,Georgia -- History
15451,"Boone, Daniel, 1734-1820 -- Juvenile literature"
15452,Frontier and pioneer life -- Kentucky -- Juvenile literature
15453,Kentucky -- Biography -- Juvenile literature
15454,Pioneers -- Kentucky -- Biography -- Juvenile literature
15455,Tales -- Oceania
15456,Tales -- West Indies
15457,Charity -- Juvenile poetry
15458,Hygiene -- Juvenile poetry
15459,Poor -- Juvenile poetry
15460,"College stories, American"
15461,Stanford (Calif.) -- Fiction
15462,Stanford University -- Fiction
15463,Bank fraud -- England
15464,Bank of England
15465,"Bidwell, Austin"
15466,"Spring Hill, Battle of, Spring Hill, Maury County, Tenn., 1864"
15467,"New Jersey -- History -- Revolution, 1775-1783"
15468,"Trenton, Battle of, Trenton, N.J., 1776"
15469,"Cervantes Saavedra, Miguel de, 1547-1616 -- Quotations"
15470,"Cervantes Saavedra, Miguel de, 1547-1616 -- Translations into English"
15471,"Proverbs, Spanish"
15472,Australasia -- Discovery and exploration
15473,Missions -- Oceania
15474,Atonement
15475,Heaven -- Biblical teaching
15476,Jesus Christ -- Kingdom
15477,Bath (England) -- Drama
15478,Mines and mineral resources
15479,Paraphilias
15480,"Caterina Cornaro, Queen of Cyprus, 1454-1510 -- Fiction"
15481,"Cyprus -- History -- Venetian rule, 1474-1570 -- Fiction"
15482,Queens -- Cyprus -- Fiction
15483,"Nero, Emperor of Rome, 37-68 -- Drama"
15484,France -- Guidebooks
15485,Cherokee Indians -- Religion
15486,Cherokee language -- Texts
15487,Indians of North America -- Medicine
15488,"Caligula, Emperor of Rome, 12-41 -- Fiction"
15489,England -- Social life and customs -- Early works to 1800
15490,Home economics -- Early works to 1800
15491,Table
15492,Naval history
15493,United States
15494,Fisheries -- Canada
15495,Inland navigation -- Canada
15496,Navigation -- History
15497,Coal mines and mining -- Belgium -- Liège (Province)
15498,Vikings -- Folklore
15499,American periodicals -- Bibliography
15500,"Leighton, Caroline C."
15501,"Northwest, Pacific -- Description and travel"
15502,Geometry -- History
15503,Architecture -- France -- Maine
15504,Maine (France) -- Description and travel
15505,Natural history -- Philippines
15506,Physical geography -- Philippines
15507,Brazil -- History -- 1763-1822
15508,"Pitt, William, Earl of Chatham, 1708-1778"
15509,Italic type
15510,Forests and forestry -- Maine -- Juvenile literature
15511,Logging -- Maine -- Juvenile literature
15512,Maine -- Description and travel -- Juvenile literature
15513,Big game fishing -- Fiction
15514,Toy stores -- Juvenile poetry
15515,Friendly visiting
15516,Guerrilla warfare
15517,Art -- History -- Study and teaching
15518,"Deus, João de, 1830-1896. Flores do campo"
15519,Housing
15520,Concrete construction
15521,Sheep -- Juvenile literature
15522,"Richardson, Samuel, 1689-1761. Pamela"
15523,Consumption (Economics) -- Fiction
15524,Cost and standard of living -- Massachusetts -- Fall River
15525,Rama (Hindu deity) -- Poetry
15526,Weasels -- Juvenile fiction
15527,Privateering
15528,"United States -- History -- Colonial period, ca. 1600-1775 -- Sources"
15529,Commercial geography
15530,Digitalis (Drug) -- Case studies -- Early works to 1800
15531,Edema -- Case studies -- Early works to 1800
15532,Materia medica
15533,Medicine -- Case studies -- Early works to 1800
15534,Purple foxglove
15535,First contact of aboriginal peoples with Westerners -- Personal narratives
15536,Rio de la Plata (Argentina and Uruguay) -- Discovery and exploration
15537,"Schmidel, Ulrich, 1510?-1579?"
15538,Bible. Jonah -- Commentaries
15539,Medicine -- History -- 20th century -- Mesopotamia
15540,"World War, 1914-1918 -- Campaigns -- Turkey and the Near East -- Mesopotamia"
15541,Moths -- Juvenile poetry
15542,Philippines -- Social life and customs
15543,"United States -- History -- Civil War, 1861-1865 -- Regimental histories -- Illinois"
15544,"United States. Army. Illinois Infantry Regiment, 86th (1862-1865)"
15545,Games with music
15546,"Defoe, Daniel, 1661?-1731. Robinson Crusoe -- Illustrations"
15547,Gordon Relief Expedition (1884-1885) -- Juvenile fiction
15548,Agricultural chemistry
15549,"Howe, Joseph, 1804-1873"
15550,Mushroom culture
15551,"Geoffrey, of Monmouth, Bishop of St. Asaph, 1100?-1154"
15552,"Giraldus, Cambrensis, 1146?-1223?"
15553,Monasteries -- Wales
15554,Folklore -- Finland
15555,Kalevala -- Adaptations
15556,Legends -- Finland
15557,Protestant converts -- Juvenile fiction
15558,Devil in art
15559,Latin language -- Readers
15560,"Keckley, Elizabeth, approximately 1818-1907"
15561,"Lincoln, Mary Todd, 1818-1882"
15562,"Asia, East -- Description and travel"
15563,Fort Moultrie (S.C.) -- History
15564,"Fort Sumter (Charleston, S.C.) -- History"
15565,Zoroastrianism -- History -- Fiction
15566,Literature -- Study and teaching
15567,Methodist Church (Great Britain) -- Fiction
15568,Indians of North America -- Canada -- Folklore
15569,"Church history -- Primitive and early church, ca. 30-600 -- Sources"
15570,"Pitt, William, 1759-1806"
15571,"World War, 1914-1918 -- Russia"
15572,"Ferrar, Nicholas, 1592-1637"
15573,Little Gidding (Christian community)
15574,Girl Scouts
15575,Tuberculosis -- Fiction
15576,"Moran, Edward, 1829-1901"
15577,Wheat -- Australia
15578,Americans -- South Pacific Ocean -- History
15579,Australia -- History
15580,Book collectors -- Great Britain
15581,Books -- Prices
15582,"Dawson, Sarah Morgan, 1842-1909 -- Diaries"
15583,Women -- Louisiana -- Diaries
15584,Soups
15585,Classical poetry -- History and criticism
15586,"Thüringen (Thuringia, Germany : Province) -- Fiction"
15587,Shoemakers
15588,Shoes
15589,Mexico -- Fiction
15590,Nursing -- Philosophy
15591,Caribbean Area -- History
15592,Silk -- Juvenile literature
15593,"Chatterton, Thomas, 1752-1770 -- Fiction"
15594,Tongue twisters
15595,General Assembly Library -- Periodicals
15596,Libraries -- New Zealand -- Periodicals
15597,"Mars, Mademoiselle, 1779-1847"
15598,Bilingualism
15599,"Education, Bilingual -- Ontario"
15600,Language policy -- Ontario
15601,Women -- Employment -- Canada
15602,Women -- Vocational guidance -- Canada
15603,Generals -- South Africa -- Biography
15604,Prisoners of war -- Great Britain -- Biography
15605,Prisoners of war -- South Africa -- Biography
15606,"South African War, 1899-1902 -- Prisoners and prisons, British"
15607,"Viljoen, Ben J. (Ben Johannis), 1868-1917"
15608,Ale -- United States
15609,Beer -- United States
15610,Swedish poetry -- Translations into Finnish
15611,Earthquakes
15612,Astronauts -- Fiction
15613,Outer space -- Exploration -- Fiction
15614,Sports -- Juvenile literature
15615,"Russo-Turkish War, 1877-1878"
15616,Newspaper editors -- Fiction
15617,"Overbeck, Johann Friedrich, 1789-1869"
15618,Great Britain -- Colonies -- America
15619,"Haliburton, Thomas Chandler, 1796-1865"
15620,Railroads -- Canada
15621,Transportation -- Canada
15622,Assyria -- Social life and customs
15623,Babylonia -- Social life and customs
15624,"Rochester Cathedral (Rochester, Kent, England)"
15625,"World War, 1914-1918 -- United States -- Periodicals"
15626,"Johnston, J. P. (James Perry), 1852-"
15627,Dutch language -- Etymology -- Names
15628,"Names, Personal -- Netherlands"
15629,Académie française
15630,"British Academy, London (Founded ca. 1712)"
15631,English language -- Early works to 1800
15632,"Swift, Jonathan, 1667-1745. Proposal for correcting, improving, and ascertaining the English tongue"
15633,Civilization -- Periodicals
15634,Culture -- Periodicals
15635,Chichén Itzá Site (Mexico) -- Photographs
15636,Extinct cities -- Mexico
15637,Izamal Site (Mexico) -- Photographs
15638,Mitla Site (Mexico) -- Photographs
15639,Palenque Site (Mexico) -- Photographs
15640,Uxmal Site (Mexico) -- Photographs
15641,Prehistoric peoples -- Juvenile literature
15642,"Barry, John, 1745-1803"
15643,Mail steamers
15644,Steam-navigation
15645,Mutiny
15646,"Edward VII, King of Great Britain, 1841-1910"
15647,"Portugal -- History -- Revolution, 1820"
15648,Famines -- Ireland -- Skibbereen
15649,Skibbereen (Ireland) -- Economic conditions
15650,Virginia -- Juvenile fiction
15651,Archaeologists -- Juvenile fiction
15652,German fiction -- Translations into Finnish
15653,Moors (Wetlands) -- Juvenile fiction
15654,Gastroenterology -- Early works to 1800
15655,Spleen -- Diseases -- Early works to 1800
15656,Stomach -- Diseases -- Early works to 1800
15657,"China -- History -- Tang dynasty, 618-907 -- Anecdotes"
15658,"Tang Xuanzong, Emperor of China, 685-762 -- Anecdotes"
15659,"Mexico -- History -- Wars of Independence, 1810-1821 -- Fiction"
15660,"Saijinhua, 1874-1936 -- Fiction"
15661,"China -- History -- Warring States, 403-221 B.C."
15662,Political campaigns -- Fiction
15663,Quietism
15664,God (Christianity) -- Worship and love
15665,Spirituality
15666,Neo-Confucianism
15667,Sugarcane
15668,Middle East -- History -- To 622
15669,Straight-line mechanisms
15670,Nonassociative algebras
15671,Differential equations
15672,Integrals
15673,"China -- History -- Ming dynasty, 1368-1644 -- Biography"
15674,"Wei, Zheng, 580-643"
15675,"China -- History -- Qing dynasty, 1644-1912 -- Anecdotes"
15676,Ireland -- Rural conditions
15677,Irish -- England -- Economic conditions
15678,Poor -- Ireland
15679,"China -- History -- Five dynasties and the Ten kingdoms, 907-979 -- Anecdotes"
15680,Scotland -- Description and travel -- Juvenile literature
15681,"Authors, Chinese -- Biography"
15682,"Shen, Fu, 1763-ca. 1808"
15683,"Names, Personal -- Chinese"
15684,"Mentana, Battle of, Mentana, Italy, 1867"
15685,Papal States -- History -- 1815-1870
15686,Gratitude -- Juvenile fiction
15687,Fuegians -- Juvenile fiction
15688,Tierra del Fuego (Argentina and Chile) -- Juvenile fiction
15689,Air -- Juvenile literature
15690,Atmosphere -- Juvenile literature
15691,Futurism (Literary movement)
15692,"Marinetti, Filippo Tommaso, 1876-1944. Mafarka le futuriste"
15693,English language -- Provincialisms -- England -- Somerset
15694,Swordsmen -- China
15695,Steam-pipes
15696,Strains and stresses
15697,Bible. Philippians -- Commentaries
15698,Foundations
15699,Piling (Civil engineering)
15700,Heaven
15701,Chinese prose literature
15702,Elliptic functions
15703,"Song Taizu, Emperor of China, 927-976 -- Fiction"
15704,Ireland -- History -- 18th century
15705,Ireland -- Social conditions -- 18th century
15706,"Toro, Battle of, 1476"
15707,"Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782 -- Poetry"
15708,Portuguese literature -- 19th century -- History and criticism
15709,"Folk drama, Chinese"
15710,"Fantasy fiction, Chinese"
15711,China -- Politics and government -- 581-907
15712,Political ethics -- China
15713,"Tang Taizong, Emperor of China, 597-649"
15714,Indians of South America -- Peru -- Social life and customs
15715,Peru -- Description and travel -- Early works to 1800
15716,Tarn (France) -- Description and travel
15717,Taiwan -- Description and travel
15718,Children in art
15719,"Plumbing -- Handbooks, manuals, etc."
15720,Lawrenceville School -- Fiction
15721,Science -- China -- History
15722,Technology -- China -- History
15723,"Great Britain -- History -- Henry VI, 1422-1461"
15724,"Margaret, of Anjou, Queen, consort of Henry VI, King of England, 1430-1482"
15725,Law -- Poetry
15726,"Herzl, Theodor, 1860-1904"
15727,Zionists -- Austria -- Biography
15728,Anarchists -- Italy -- Biography
15729,Ethnology -- China
15730,"Market Street Dutch Reformed Church (New York, N.Y.)"
15731,"Presbyterian Church of the Sea and Land (New York, N.Y.)"
15732,"Rutgers, Henry, 1745-1830"
15733,Antiques
15734,Collectors and collecting
15735,Dominica -- Description and travel
15736,Chinese fiction -- 20th century
15737,Diaries -- Fiction
15738,China -- Anecdotes
15739,Great Britain -- Politics and government -- 1714-1820
15740,Ireland -- Politics and government -- 1760-1820
15741,"Egypt -- History -- French occupation, 1798-1801"
15742,France. Armée -- Sanitary affairs
15743,Medical geography -- Egypt
15744,"Medicine, Military -- France"
15745,Esperanto fiction
15746,"Portugal -- History -- Maria II, 1834-1853"
15747,"Xunzi, 340-245 B.C. Xunzi"
15748,America -- Discovery and exploration -- Spanish -- Poetry
15749,Argentina -- History -- 1535-1617 -- Poetry
15750,Rio de la Plata Region (Argentina and Uruguay) -- History -- Poetry
15751,"Chinese poetry -- Qin and Han dynasties, 221 B.C.-220 A.D."
15752,"Portugal -- History -- Maria I, 1777-1816 -- Fiction"
15753,"Rome -- History -- Empire, 30 B.C.-284 A.D -- Fiction"
15754,Shawnee Indians -- Juvenile fiction
15755,Siksika Indians -- Juvenile fiction
15756,Mediums
15757,"Australia. Australian Army. Battalion, 28th"
15758,"Great Britain. Army. Infantry Division, 29th -- History"
15759,"World War, 1914-1918 -- Medical care -- Great Britain"
15760,Tunis (Tunisia) -- Description and travel
15761,"Wang, Zhaojun, 53 B.C.-18 A.D. -- Fiction"
15762,"China -- History -- Zhou dynasty, 1122-221 B.C. -- Fiction"
15763,"Xerxes I, King of Persia, 519-465 or 4 B.C."
15764,"Tang Xuanzong, Emperor of China, 685-762 -- Poetry"
15765,"Yang, gui fei, 719-756 -- Poetry"
15766,Covenant theology
15767,Mnemonics
15768,Geneva (Switzerland) -- Description and travel
15769,Halifax (N.S.) -- Juvenile fiction
15770,Mencius. Mengzi
15771,Japan
15772,Ci (Chinese poetry) -- Women authors
15773,Viticulture
15774,"Philosophy, Chinese -- To 221 B.C."
15775,"Bao, Zheng, 999-1062 -- Fiction"
15776,Chinese fiction
15777,Circle-squaring
15778,Magic squares
15779,Mathematics -- Philosophy
15780,Lime
15781,Liming of soils
15782,"Detective and mystery stories, Chinese"
15783,"Shi, Shilun, -1722 -- Fiction"
15784,Temper tantrums -- Juvenile fiction
15785,Universities and colleges -- United States
15786,"Zhang, Dai, 1597-1676 -- Travel"
15787,"Récamier, Jeanne Françoise Julie Adélaïde Bernard, 1777-1849 -- Correspondance"
15788,Women intellectuals -- France -- Correspondence
15789,Missing children -- Australia -- Juvenile fiction
15790,Children -- France -- Fiction
15791,Bishops -- Fiction
15792,Bluebeard (Legendary character) -- Fiction
15793,Bible. English -- Versions -- Revised
15794,Blue Ridge Mountains
15795,Fairies -- China
15796,Abenaki Indians
15797,Abenaki Indians -- Treaties
15798,Abenaki language
15799,Conduct of life -- Early works to 1900
15800,"Quotations, Chinese"
15801,Prostitution -- Netherlands
15802,Women -- Employment -- Netherlands
15803,Women -- Netherlands -- Social conditions
15804,Christian saints -- Portugal -- Biography
15805,"Joanna, Princess of Portugal, 1452-1490"
15806,Australians -- Foreign countries -- Fiction
15807,Great Britain. Army. Australian and New Zealand Army Corps -- Fiction
15808,New Zealanders -- Foreign countries -- Fiction
15809,"World War, 1914-1918 -- Australia -- Fiction"
15810,"World War, 1914-1918 -- New Zealand -- Fiction"
15811,Railroads -- Safety applications
15812,Bible. Old Testament -- Geography
15813,Cities and towns -- Palestine
15814,"Faust, -approximately 1540 -- Fiction"
15815,Frontier and pioneer life -- California -- Juvenile fiction
15816,Women white collar workers -- Fiction
15817,History -- Juvenile literature
15818,"Braga, Teófilo, 1843-1924"
15819,"Ballads, English -- Great Britain -- Texts"
15820,Sleepwalking -- Juvenile fiction
15821,United States -- Armed Forces -- Officers' handbooks
15822,Chilkat Indians -- Folklore
15823,Chilkat Indians -- Legends
15824,Americans -- Belgium -- Juvenile fiction
15825,Americans -- Netherlands -- Juvenile fiction
15826,"Bible stories, English -- Old Testament"
15827,Practical jokes -- Fiction
15828,Women travelers -- England -- Fiction
15829,Pure Land Buddhism -- Sacred books
15830,Divination -- China
15831,"Omdurman, Battle of, Omdurman, Sudan, 1898"
15832,"Sudan -- History, Military"
15833,"Strand, The (London, England)"
15834,Streets -- England -- London
15835,Neo-Confucianism -- China
15836,"Philosophy, Chinese -- 960-1644"
15837,Feeds
15838,Dairying -- Australia
15839,Great Britain. Army. Northumberland Fusiliers
15840,"Children's periodicals, English"
15841,"Shakespeare, William, 1564-1616 -- Sources"
15842,"Osceola, Seminole chief, 1804-1838"
15843,"Philip, Sachem of the Wampanoags, -1676"
15844,"Pontiac, Ottawa Chief, -1769"
15845,French literature -- Translations into Esperanto
15846,"Erotic stories, Chinese"
15847,Savannah (Steamship)
15848,Ship models
15849,Children's literature -- Study and teaching
15850,Milk as food -- Juvenile literature
15851,Fairy tales -- Slavic countries
15852,Mississippi River Valley -- History -- To 1803
15853,Chinese fiction -- History and criticism
15854,Horace
15855,"Rome -- History -- Augustus, 30 B.C.-14 A.D. -- Biography"
15856,Rome -- Intellectual life
15857,Rhodesia -- Description and travel
15858,"Smuts, Jan Christiaan, 1870-1950"
15859,Isle of Man -- Fiction
15860,Isle of Man -- History
15861,"Rossetti, Dante Gabriel, 1828-1882"
15862,"Child, Lydia Maria Francis, 1802-1880"
15863,"Dix, Dorothea Lynde, 1802-1887"
15864,"Sedgwick, Catharine Maria, 1789-1867"
15865,"Ware, Mary L. (Mary Lovell), 1798-1849"
15866,Women -- New England -- Biography
15867,"Beaumont, Francis, 1584-1616"
15868,"Fletcher, John, 1579-1625"
15869,United States -- Commerce -- History
15870,"Haggard, H. Rider (Henry Rider), 1856-1925. She -- Parodies, imitations, etc."
15871,Kentucky -- Politics and government
15872,Society of Friends -- Poetry
15873,Unpublished works
15874,Anorexia in children
15875,Fasting
15876,Medicine -- Case studies -- 1800-1900
15877,Confederate States of America. Army of Northern Virginia -- Biography
15878,Confederate States of America. Army of Northern Virginia -- Military life
15879,"McCarthy, Carlton, 1847-"
15880,Malay language -- Grammar
15881,Vatican -- Fiction
15882,"China -- History -- Three kingdoms, 220-265"
15883,"Sainte-Beuve, Charles Augustin, 1804-1869"
15884,Great Britain. Army. Royal Dublin Fusiliers. 2nd Battalion
15885,"South African War, 1899-1902 -- Regimental histories"
15886,Bicycle racing -- Juvenile poetry
15887,Cruelty -- Juvenile poetry
15888,"Beatrice, consort of Lodovico Sforza il Moro, Duke of Milan, 1475-1497"
15889,Italy -- History -- 1268-1492
15890,Nobility -- Italy -- Milan -- Biography
15891,Nobility -- Italy -- Milan -- History -- To 1500
15892,Renaissance -- Italy -- Milan
15893,"Chester, Dorothy (Fictitious character) -- Juvenile fiction"
15894,Mozambique -- History
15895,Portugal -- Colonies -- Africa
15896,Slavery -- United States -- Controversial literature
15897,Rifle practice
15898,Shooting -- Study and teaching
15899,Printers' marks
15900,Algorithms
15901,Project Blue Book (U.S.)
15902,Minnesota -- History
15903,Gloucester Cathedral
