id,book_id,subject_id
171295,36650,3060
171296,36651,1432
171297,36652,15843
171298,36653,18187
171299,36653,17434
171300,36654,21158
171301,36654,3837
171302,36655,7297
171303,36656,21145
171304,36657,30
171305,36657,1752
171306,36657,20830
171307,36657,2760
171308,36658,11874
171309,36659,16702
171310,36660,1711
171311,36660,21159
171312,36661,21160
171313,36661,21161
171314,36661,21162
171315,36662,1118
171316,36663,3271
171317,36664,5033
171318,36664,21163
171319,36664,9246
171320,36665,4785
171321,36666,16169
171322,36666,15616
171323,36666,9963
171324,36666,368
171325,36666,5437
171326,36666,16170
171327,36667,9925
171328,36667,9926
171329,36667,18032
171330,36668,21164
171331,36668,21165
171332,36668,21166
171333,36668,21167
171334,36669,16120
171335,36669,13695
171336,36669,19753
171337,36670,8559
171338,36671,5362
171339,36671,1029
171340,36671,21168
171341,36671,3135
171342,36672,3388
171343,36672,21169
171344,36672,4262
171345,36672,1029
171346,36672,3135
171347,36673,5918
171348,36673,21170
171349,36674,14254
171350,36675,21171
171351,36675,21172
171352,36675,21173
171353,36675,21174
171354,36675,17445
171355,36676,10130
171356,36677,21175
171357,36677,21176
171358,36678,2617
171359,36678,206
171360,36678,646
171361,36679,21177
171362,36679,4453
171363,36680,761
171364,36681,16515
171365,36682,2312
171366,36682,21178
171367,36683,2245
171368,36683,6200
171369,36684,21179
171370,36684,1509
171371,36684,142
171372,36684,3135
171373,36685,4785
171374,36686,85
171375,36686,2483
171376,36686,1732
171377,36687,21180
171378,36688,175
171379,36688,341
171380,36689,21181
171381,36689,5278
171382,36689,5780
171383,36690,1254
171384,36690,18220
171385,36691,4788
171386,36692,3664
171387,36693,2640
171388,36693,2641
171389,36694,21182
171390,36694,3146
171391,36694,21183
171392,36695,939
171393,36695,940
171394,36696,175
171395,36696,2907
171396,36696,5506
171397,36697,21184
171398,36697,17145
171399,36698,21185
171400,36698,21186
171401,36699,1354
171402,36699,266
171403,36700,21187
171404,36701,1976
171405,36702,1350
171406,36703,400
171407,36703,206
171408,36704,10130
171409,36705,18556
171410,36705,20151
171411,36705,263
171412,36706,10130
171413,36707,174
171414,36707,309
171415,36708,11335
171416,36708,11336
171417,36708,11337
171418,36709,3437
171419,36710,21188
171420,36711,21189
171421,36711,21190
171422,36711,779
171423,36712,218
171424,36712,309
171425,36713,557
171426,36714,2053
171427,36714,1214
171428,36715,735
171429,36715,3407
171430,36715,442
171431,36716,61
171432,36716,21191
171433,36717,1509
171434,36717,4815
171435,36717,21192
171436,36717,21193
171437,36717,8546
171438,36717,3135
171439,36718,18408
171440,36719,3160
171441,36719,266
171442,36719,837
171443,36719,95
171444,36719,309
171445,36720,16498
171446,36720,21194
171447,36720,3538
171448,36720,9374
171449,36721,21195
171450,36721,21196
171451,36721,61
171452,36721,21197
171453,36721,21198
171454,36722,21199
171455,36722,21200
171456,36722,21201
171457,36722,21202
171458,36723,557
171459,36724,26
171460,36724,21203
171461,36724,323
171462,36725,21204
171463,36725,21205
171464,36726,5145
171465,36726,4046
171466,36727,15726
171467,36727,15727
171468,36728,15200
171469,36728,21206
171470,36729,15200
171471,36729,21206
171472,36730,2726
171473,36730,912
171474,36731,222
171475,36731,130
171476,36731,108
171477,36731,218
171478,36731,309
171479,36731,2226
171480,36732,21207
171481,36732,21208
171482,36732,21209
171483,36732,7851
171484,36732,21210
171485,36732,21211
171486,36733,3863
171487,36733,151
171488,36733,21212
171489,36733,4046
171490,36734,21213
171491,36735,475
171492,36736,21214
171493,36736,21215
171494,36736,102
171495,36736,4046
171496,36736,3135
171497,36737,21216
171498,36738,10130
171499,36739,21217
171500,36740,18140
171501,36741,4305
171502,36742,10130
171503,36743,10176
171504,36743,17883
171505,36744,7080
171506,36744,21218
171507,36745,8413
171508,36745,8414
171509,36746,21219
171510,36746,21220
171511,36746,7938
171512,36746,21221
171513,36747,21222
171514,36747,4856
171515,36747,1000
171516,36747,1630
171517,36747,909
171518,36747,157
171519,36748,2098
171520,36748,4856
171521,36748,14533
171522,36748,4046
171523,36749,21223
171524,36750,9881
171525,36750,10562
171526,36751,14463
171527,36751,16579
171528,36751,20246
171529,36752,12493
171530,36752,1764
171531,36753,3412
171532,36754,21224
171533,36754,21225
171534,36755,2303
171535,36756,4370
171536,36756,17
171537,36757,2515
171538,36757,11167
171539,36758,436
171540,36758,557
171541,36759,2463
171542,36759,3372
171543,36759,4273
171544,36759,4274
171545,36759,150
171546,36759,35
171547,36759,5170
171548,36759,21226
171549,36760,150
171550,36760,35
171551,36760,2899
171552,36760,8762
171553,36760,9470
171554,36761,2992
171555,36761,21227
171556,36762,1676
171557,36762,1495
171558,36762,21228
171559,36763,21229
171560,36763,808
171561,36763,21230
171562,36764,2657
171563,36764,919
171564,36764,2658
171565,36765,21231
171566,36766,557
171567,36766,17614
171568,36767,2324
171569,36768,3517
171570,36768,8320
171571,36768,21232
171572,36769,21143
171573,36769,9782
171574,36769,21145
171575,36770,21233
171576,36770,21234
171577,36771,853
171578,36771,855
171579,36771,5057
171580,36772,1171
171581,36773,392
171582,36773,6482
171583,36773,21235
171584,36774,1676
171585,36774,15311
171586,36774,9525
171587,36775,7581
171588,36776,5498
171589,36777,289
171590,36777,290
171591,36777,291
171592,36777,68
171593,36777,292
171594,36777,29
171595,36777,293
171596,36777,294
171597,36777,31
171598,36777,120
171599,36778,17360
171600,36778,3989
171601,36778,17362
171602,36778,17363
171603,36778,21236
171604,36778,21237
171605,36779,18291
171606,36779,17614
171607,36780,1126
171608,36781,5780
171609,36781,9525
171610,36782,20968
171611,36782,5107
171612,36782,7247
171613,36783,19430
171614,36783,21238
171615,36784,8413
171616,36784,8414
171617,36785,940
171618,36786,10130
171619,36787,15652
171620,36787,309
171621,36788,894
171622,36789,3437
171623,36790,6209
171624,36790,8929
171625,36790,12545
171626,36791,20552
171627,36791,5870
171628,36792,13081
171629,36793,21239
171630,36793,20300
171631,36793,21240
171632,36794,3441
171633,36794,1754
171634,36794,1171
171635,36794,3442
171636,36795,21241
171637,36795,6885
171638,36795,21242
171639,36796,21241
171640,36796,6885
171641,36796,21242
171642,36797,21243
171643,36798,6326
171644,36799,21244
171645,36799,21245
171646,36799,21246
171647,36800,1698
171648,36800,1169
171649,36801,5741
171650,36802,5872
171651,36802,4088
171652,36803,21247
171653,36803,1721
171654,36804,26
171655,36804,221
171656,36804,4438
171657,36805,7979
171658,36806,10130
171659,36807,10130
171660,36808,2079
171661,36809,2079
171662,36810,2079
171663,36811,3047
171664,36811,3437
171665,36812,185
171666,36813,1007
171667,36814,21248
171668,36814,21249
171669,36814,4023
171670,36814,10258
171671,36815,21250
171672,36815,21251
171673,36816,21252
171674,36816,61
171675,36816,21253
171676,36817,6393
171677,36818,2711
171678,36819,2711
171679,36820,2711
171680,36821,4590
171681,36821,1915
171682,36821,7179
171683,36821,9669
171684,36822,21254
171685,36822,21255
171686,36823,21256
171687,36823,1415
171688,36823,4808
171689,36823,2268
171690,36823,1305
171691,36823,3135
171692,36824,557
171693,36824,309
171694,36825,687
171695,36826,801
171696,36826,13473
171697,36827,13995
171698,36828,8795
171699,36828,5482
171700,36829,5263
171701,36829,9868
171702,36829,6447
171703,36829,8081
171704,36830,21257
171705,36831,1955
171706,36831,1669
171707,36832,12927
171708,36832,1741
171709,36832,2515
171710,36833,6020
171711,36833,17338
171712,36833,21258
171713,36833,984
171714,36834,556
171715,36835,6967
171716,36836,5433
171717,36836,95
171718,36836,1082
171719,36836,425
171720,36837,21259
171721,36838,5145
171722,36839,19561
171723,36839,21260
171724,36840,21261
171725,36841,21262
171726,36841,21263
171727,36841,21264
171728,36841,21265
171729,36842,9305
171730,36842,19829
171731,36843,1312
171732,36844,21266
171733,36844,3681
171734,36845,129
171735,36845,16678
171736,36845,309
171737,36846,6034
171738,36846,21267
171739,36846,151
171740,36846,3389
171741,36846,15152
171742,36846,21268
171743,36846,978
171744,36846,872
171745,36847,8477
171746,36847,1214
171747,36848,1328
171748,36848,21269
171749,36849,4494
171750,36850,2286
171751,36850,3045
171752,36851,113
171753,36851,21179
171754,36851,1509
171755,36851,1415
171756,36851,21270
171757,36851,3135
171758,36852,325
171759,36852,126
171760,36852,210
171761,36852,522
171762,36853,21271
171763,36853,3433
171764,36853,875
171765,36853,21272
171766,36853,4859
171767,36854,7127
171768,36854,308
171769,36854,86
171770,36854,797
171771,36854,285
171772,36855,21273
171773,36855,4894
171774,36856,17730
171775,36857,10841
171776,36858,61
171777,36858,21274
171778,36858,5975
171779,36859,18511
171780,36860,21275
171781,36861,3372
171782,36861,174
171783,36861,150
171784,36862,13710
171785,36863,11990
171786,36863,10168
171787,36864,2303
171788,36865,8278
171789,36866,3596
171790,36866,9978
171791,36867,95
171792,36867,309
171793,36867,13602
171794,36867,237
171795,36868,10130
171796,36869,557
171797,36869,565
171798,36870,20168
171799,36870,21276
171800,36871,6448
171801,36871,2474
171802,36871,821
171803,36871,309
171804,36872,19496
171805,36873,1354
171806,36873,206
171807,36873,359
171808,36873,446
171809,36874,150
171810,36874,2899
171811,36874,19046
171812,36875,557
171813,36876,1354
171814,36876,68
171815,36876,21277
171816,36877,21278
171817,36877,21279
171818,36878,8117
171819,36878,9311
171820,36878,3308
171821,36878,21280
171822,36878,21281
171823,36879,12095
171824,36879,12596
171825,36879,15275
171826,36880,4274
171827,36880,6767
171828,36880,980
171829,36880,5338
171830,36881,301
171831,36881,263
171832,36881,995
171833,36881,33
171834,36882,1698
171835,36883,18623
171836,36883,18624
171837,36884,5741
171838,36885,21282
171839,36885,20909
171840,36886,8413
171841,36886,8414
171842,36887,21283
171843,36887,6375
171844,36888,4450
171845,36889,18623
171846,36889,18624
171847,36890,6344
171848,36890,17267
171849,36891,8424
171850,36891,12649
171851,36892,3997
171852,36893,1372
171853,36893,21284
171854,36894,436
171855,36894,356
171856,36895,2283
171857,36895,13360
171858,36896,388
171859,36897,388
171860,36898,2138
171861,36898,7105
171862,36899,8424
171863,36900,275
171864,36900,309
171865,36901,5772
171866,36901,21285
171867,36901,21286
171868,36901,2013
171869,36902,21287
171870,36903,21288
171871,36903,21289
171872,36903,21290
171873,36904,20480
171874,36905,301
171875,36905,2185
171876,36905,445
171877,36906,21291
171878,36906,21292
171879,36906,1509
171880,36906,4815
171881,36906,2268
171882,36907,174
171883,36907,1415
171884,36907,1047
171885,36907,978
171886,36907,21293
171887,36907,21294
171888,36908,21295
171889,36908,2141
171890,36908,912
171891,36909,3030
171892,36909,3031
171893,36909,3032
171894,36909,3033
171895,36909,3034
171896,36909,3035
171897,36909,3036
171898,36910,3030
171899,36910,3031
171900,36910,3032
171901,36910,3033
171902,36910,3034
171903,36910,3035
171904,36910,3036
171905,36911,3175
171906,36911,3031
171907,36911,3032
171908,36911,3033
171909,36911,3034
171910,36911,3035
171911,36911,3036
171912,36912,275
171913,36912,9328
171914,36912,15665
171915,36913,392
171916,36914,2075
171917,36914,301
171918,36914,962
171919,36914,89
171920,36914,7844
171921,36915,5538
171922,36916,5538
171923,36917,771
171924,36918,18291
171925,36919,467
171926,36919,301
171927,36919,330
171928,36919,337
171929,36919,1016
171930,36919,446
171931,36919,120
171932,36920,557
171933,36921,6699
171934,36921,21296
171935,36921,16217
171936,36921,21297
171937,36922,21298
171938,36923,5938
171939,36923,21299
171940,36923,21300
171941,36924,21301
171942,36924,21302
171943,36924,21303
171944,36924,21304
171945,36925,5538
171946,36926,3340
171947,36927,21305
171948,36928,21306
171949,36928,15865
171950,36929,17890
171951,36930,21307
171952,36931,21308
171953,36932,21309
171954,36933,13710
171955,36934,21310
171956,36934,5219
171957,36934,5220
171958,36935,21311
171959,36936,21312
171960,36937,657
171961,36937,301
171962,36937,6742
171963,36938,16109
171964,36939,19540
171965,36939,21313
171966,36939,21314
171967,36940,690
171968,36941,15702
171969,36942,21315
171970,36942,21316
171971,36943,15584
171972,36944,801
171973,36944,7154
171974,36945,26
171975,36945,7088
171976,36945,6529
171977,36946,21317
171978,36946,7695
171979,36946,21318
171980,36947,14607
171981,36948,3642
171982,36948,4054
171983,36949,4803
171984,36949,6391
171985,36950,821
171986,36950,1156
171987,36951,19311
171988,36951,3018
171989,36951,21319
171990,36951,21320
171991,36952,1173
171992,36952,1448
171993,36953,57
171994,36953,85
171995,36953,14510
171996,36953,565
171997,36954,599
171998,36955,7105
171999,36955,772
172000,36956,12155
172001,36957,3533
172002,36957,10635
172003,36958,204
172004,36958,109
172005,36958,923
172006,36959,12478
172007,36959,21321
172008,36960,21322
172009,36960,9634
172010,36961,930
172011,36961,502
172012,36961,68
172013,36961,330
172014,36962,3929
172015,36962,21323
172016,36962,12615
172017,36963,6772
172018,36963,5574
172019,36963,4314
172020,36964,21324
172021,36965,1372
172022,36965,15951
172023,36965,5853
172024,36965,8323
172025,36966,21325
172026,36966,21326
172027,36967,16496
172028,36967,21327
172029,36968,21328
172030,36969,14920
172031,36969,21329
172032,36970,4054
172033,36970,21330
172034,36971,21331
172035,36971,3260
172036,36972,21332
172037,36973,557
172038,36974,21333
172039,36974,21334
172040,36974,21335
172041,36974,20614
172042,36974,21336
172043,36974,21337
172044,36974,21338
172045,36974,6308
172046,36975,1002
172047,36975,3372
172048,36975,150
172049,36975,161
172050,36975,945
172051,36975,325
172052,36975,21339
172053,36975,947
172054,36975,2155
172055,36975,948
172056,36975,5339
172057,36975,10571
172058,36975,11203
172059,36975,952
172060,36975,157
172061,36975,910
172062,36975,4869
172063,36975,21340
172064,36976,2432
172065,36977,175
172066,36978,4582
172067,36979,21341
172068,36979,21342
172069,36980,392
172070,36980,649
172071,36981,6985
172072,36982,8484
172073,36982,8485
172074,36982,2002
172075,36982,8486
172076,36982,95
172077,36983,2334
172078,36983,21343
172079,36983,21344
172080,36984,21345
172081,36984,3607
172082,36985,147
172083,36986,147
172084,36987,147
172085,36988,9345
172086,36988,16443
172087,36988,9348
172088,36989,5720
172089,36990,83
172090,36990,84
172091,36990,85
172092,36990,61
172093,36990,86
172094,36990,87
172095,36990,29
172096,36990,88
172097,36990,89
172098,36990,70
172099,36990,65
172100,36991,106
172101,36991,647
172102,36992,21346
172103,36992,21347
172104,36993,939
172105,36993,17417
172106,36993,5882
172107,36993,10661
172108,36993,6927
172109,36993,17111
172110,36994,21348
172111,36995,6985
172112,36996,13943
172113,36996,9328
172114,36997,2904
172115,36997,14281
172116,36997,2906
172117,36998,21349
172118,36998,1559
172119,36998,7240
172120,36998,30
172121,36998,309
172122,36999,810
172123,36999,8247
172124,37000,21350
172125,37000,2851
172126,37001,3371
172127,37001,3437
172128,37002,21351
172129,37002,2908
172130,37003,330
172131,37003,3754
172132,37004,21352
172133,37004,21353
172134,37005,240
172135,37006,713
172136,37006,4855
172137,37006,321
172138,37007,8052
172139,37008,1672
172140,37008,21354
172141,37009,21355
172142,37010,397
172143,37010,442
172144,37010,655
172145,37011,11153
172146,37011,9785
172147,37011,9435
172148,37012,1993
172149,37012,18136
172150,37012,21356
172151,37012,21357
172152,37012,21358
172153,37013,174
172154,37013,5144
172155,37014,14247
172156,37015,1524
172157,37015,513
172158,37015,124
172159,37015,374
172160,37016,1571
172161,37017,275
172162,37018,21359
172163,37019,5361
172164,37019,4808
172165,37019,450
172166,37019,1305
172167,37019,3135
172168,37020,9567
172169,37020,9568
172170,37021,1084
172171,37021,151
172172,37022,4381
172173,37022,21360
172174,37023,5033
172175,37024,21361
172176,37024,21362
172177,37025,771
172178,37026,18647
172179,37027,21363
172180,37027,21364
172181,37027,61
172182,37027,21365
172183,37028,19040
172184,37028,21366
172185,37028,21367
172186,37028,4322
172187,37028,21368
172188,37029,3857
172189,37029,21369
172190,37029,9937
172191,37030,197
172192,37031,21370
172193,37031,1210
172194,37031,21371
172195,37031,1749
172196,37032,21372
172197,37033,317
172198,37034,20102
172199,37035,21373
172200,37035,21374
172201,37036,6244
172202,37036,7105
172203,37036,772
172204,37037,392
172205,37038,557
172206,37038,611
172207,37038,309
172208,37039,8770
172209,37040,10130
172210,37041,21375
172211,37041,21376
172212,37042,26
172213,37042,5377
172214,37042,61
172215,37043,1077
172216,37043,3372
172217,37043,4274
172218,37043,8290
172219,37044,18623
172220,37044,18624
172221,37045,392
172222,37046,2567
172223,37046,1354
172224,37047,21377
172225,37047,21378
172226,37047,1185
172227,37047,21379
172228,37048,21380
172229,37049,21381
172230,37050,21382
172231,37050,18010
172232,37051,3695
172233,37052,21383
172234,37052,21384
172235,37053,21385
172236,37054,557
172237,37054,206
172238,37054,309
172239,37054,785
172240,37055,21322
172241,37055,9634
172242,37056,16799
172243,37056,16800
172244,37056,150
172245,37056,945
172246,37056,21386
172247,37056,21387
172248,37056,952
172249,37056,9434
172250,37057,10582
172251,37058,17111
172252,37059,17111
172253,37060,21388
172254,37060,21389
172255,37061,1287
172256,37062,436
172257,37062,2362
172258,37063,21390
172259,37064,475
172260,37065,21391
172261,37065,21392
172262,37065,10346
172263,37065,9992
172264,37065,21393
172265,37066,21394
172266,37066,9992
172267,37067,16053
172268,37068,772
172269,37068,7284
172270,37069,9992
172271,37070,21391
172272,37070,21392
172273,37071,21393
172274,37072,9408
172275,37072,21395
172276,37073,5831
172277,37074,936
172278,37074,7126
172279,37075,6794
172280,37075,3695
172281,37075,894
172282,37076,6794
172283,37076,3695
172284,37076,894
172285,37077,21396
172286,37078,6985
172287,37079,325
172288,37079,415
172289,37079,2362
172290,37080,3661
172291,37081,26
172292,37081,557
172293,37082,21397
172294,37082,21398
172295,37082,21399
172296,37083,10458
172297,37083,21400
172298,37083,21401
172299,37083,10500
172300,37084,21402
172301,37084,21403
172302,37084,21404
172303,37085,392
172304,37086,3496
172305,37087,392
172306,37088,21405
172307,37089,263
172308,37089,13459
172309,37090,3184
172310,37090,21406
172311,37091,392
172312,37092,436
172313,37092,6026
172314,37092,442
172315,37093,113
172316,37093,204
172317,37093,451
172318,37093,1302
172319,37093,109
172320,37093,126
172321,37094,557
172322,37095,16053
172323,37096,21407
172324,37097,21408
172325,37097,21409
172326,37098,3532
172327,37098,757
172328,37098,188
172329,37099,1213
172330,37100,7271
172331,37100,1694
172332,37100,697
172333,37101,21410
172334,37101,21411
172335,37102,26
172336,37102,21412
172337,37102,1027
172338,37103,9927
172339,37103,13481
172340,37103,21413
172341,37104,21414
172342,37104,21415
172343,37105,275
172344,37106,352
172345,37106,113
172346,37106,58
172347,37106,1018
172348,37106,1019
172349,37106,337
172350,37106,1020
172351,37106,416
172352,37106,120
172353,37107,557
172354,37108,21416
172355,37109,14547
172356,37109,4494
172357,37109,9343
172358,37110,5943
172359,37111,1002
172360,37111,1008
172361,37111,21417
172362,37111,12479
172363,37111,35
172364,37111,175
172365,37111,153
172366,37111,156
172367,37111,157
172368,37111,5502
172369,37112,9374
172370,37113,436
172371,37113,4876
172372,37114,21418
172373,37114,6200
172374,37115,20716
172375,37115,3526
172376,37115,18404
172377,37115,4313
172378,37116,21419
172379,37116,12696
172380,37116,21420
172381,37116,21421
172382,37116,21422
172383,37117,95
172384,37117,81
172385,37118,2390
172386,37118,5380
172387,37118,3754
172388,37119,21423
172389,37119,21424
172390,37119,21425
172391,37119,21426
172392,37120,6697
172393,37121,1413
172394,37121,1096
172395,37121,17832
172396,37122,4054
172397,37123,557
172398,37123,12656
172399,37124,3665
172400,37125,6985
172401,37126,57
172402,37126,1268
172403,37126,1354
172404,37126,2390
172405,37126,1814
172406,37127,11298
172407,37128,309
172408,37128,19551
172409,37129,1435
172410,37129,21427
172411,37130,21428
172412,37130,21429
172413,37130,21430
172414,37131,2068
172415,37131,2069
172416,37131,2070
172417,37132,392
172418,37133,557
172419,37133,309
172420,37134,5629
172421,37134,5630
172422,37134,21431
172423,37135,10130
172424,37136,17029
172425,37137,21432
172426,37137,16464
172427,37137,8851
172428,37137,20284
172429,37138,2743
172430,37139,690
172431,37140,3158
172432,37140,801
172433,37140,21433
172434,37140,3787
172435,37141,188
172436,37142,21434
172437,37143,8424
172438,37144,21435
172439,37144,21436
172440,37144,21437
172441,37144,2141
172442,37145,8285
172443,37145,2002
172444,37145,95
172445,37146,436
172446,37146,309
172447,37146,21438
172448,37147,3372
172449,37147,174
172450,37147,150
172451,37148,557
172452,37148,649
172453,37149,436
172454,37149,1471
172455,37150,5027
172456,37151,4053
172457,37151,21439
172458,37152,129
172459,37152,2382
172460,37152,61
172461,37152,4919
172462,37152,120
172463,37153,2080
172464,37153,2081
172465,37153,2082
172466,37154,675
172467,37155,5972
172468,37155,21440
172469,37156,15704
172470,37156,21441
172471,37157,15779
172472,37157,11311
172473,37158,13276
172474,37159,2683
172475,37160,475
172476,37161,2899
172477,37161,1305
172478,37162,14929
172479,37162,21442
172480,37162,21443
172481,37163,10073
172482,37164,3095
172483,37164,13122
172484,37164,368
172485,37164,7353
172486,37165,4079
172487,37166,1349
172488,37166,3269
172489,37166,21444
172490,37167,5145
172491,37168,441
172492,37168,290
172493,37168,20745
172494,37168,70
172495,37169,1834
172496,37169,4255
172497,37169,1499
172498,37170,436
172499,37170,557
172500,37171,436
172501,37171,557
172502,37172,1017
172503,37172,218
172504,37173,1017
172505,37173,218
172506,37174,1017
172507,37174,218
172508,37175,1610
172509,37175,4521
172510,37176,1509
172511,37176,4815
172512,37176,151
172513,37176,3135
172514,37177,21445
172515,37178,648
172516,37179,1516
172517,37179,3251
172518,37180,943
172519,37180,240
172520,37180,87
172521,37180,5536
172522,37180,374
172523,37180,6141
172524,37181,248
172525,37181,1083
172526,37181,21446
172527,37182,21447
172528,37183,61
172529,37184,61
172530,37185,301
172531,37185,673
172532,37185,470
172533,37185,120
172534,37186,16811
172535,37187,21448
172536,37187,21449
172537,37187,21450
172538,37187,21451
172539,37188,21452
172540,37188,21453
172541,37188,7343
172542,37188,7344
172543,37188,13470
172544,37188,21454
172545,37188,21455
172546,37188,5502
172547,37189,21456
172548,37189,372
172549,37189,58
172550,37189,325
172551,37189,301
172552,37189,29
172553,37189,445
172554,37189,21457
172555,37189,102
172556,37189,4443
172557,37190,68
172558,37190,5117
172559,37190,376
172560,37190,14341
172561,37191,53
172562,37191,2026
172563,37191,6980
172564,37192,18483
172565,37192,3831
172566,37193,8798
172567,37194,21458
172568,37195,801
172569,37195,1993
172570,37196,18030
172571,37196,6984
172572,37197,21459
172573,37197,21460
172574,37197,21461
172575,37198,61
172576,37198,21365
172577,37199,21462
172578,37200,16678
172579,37200,309
172580,37201,738
172581,37201,2024
172582,37201,1421
172583,37201,21463
172584,37202,1007
172585,37203,8564
172586,37203,11952
172587,37204,557
172588,37204,565
172589,37205,12720
172590,37205,21464
172591,37205,21465
172592,37205,21466
172593,37205,21467
172594,37205,21468
172595,37205,21469
172596,37205,21470
172597,37206,21471
172598,37206,17195
172599,37207,6020
172600,37207,1200
172601,37207,3135
172602,37207,19533
172603,37208,557
172604,37209,4952
172605,37209,652
172606,37209,5486
172607,37209,1029
172608,37210,19468
172609,37211,16936
172610,37211,1051
172611,37212,21472
172612,37212,21473
172613,37213,392
172614,37214,392
172615,37215,26
172616,37215,1288
172617,37216,21474
172618,37216,21475
172619,37217,8135
172620,37218,403
172621,37218,68
172622,37218,120
172623,37219,21476
172624,37219,1077
172625,37219,3372
172626,37219,150
172627,37219,3863
172628,37219,21477
172629,37219,5037
172630,37220,21478
172631,37221,21479
172632,37221,21480
172633,37221,21481
172634,37222,21437
172635,37223,21482
172636,37223,14364
172637,37223,14365
172638,37224,11310
172639,37225,16774
172640,37226,2683
172641,37226,20951
172642,37227,21483
172643,37227,21484
172644,37228,5541
172645,37229,21485
172646,37230,2324
172647,37230,9497
172648,37231,6044
172649,37231,6953
172650,37231,9499
172651,37231,11842
172652,37232,6044
172653,37232,6953
172654,37232,9499
172655,37232,11842
172656,37233,6044
172657,37233,6953
172658,37233,9499
172659,37233,11842
172660,37234,4121
172661,37235,557
172662,37235,614
172663,37236,301
172664,37237,21486
172665,37238,21487
172666,37238,21488
172667,37238,13525
172668,37239,21489
172669,37240,6915
172670,37241,21490
172671,37241,21491
172672,37241,11024
172673,37242,735
172674,37242,657
172675,37242,21492
172676,37242,309
172677,37243,372
172678,37243,1354
172679,37243,301
172680,37244,68
172681,37244,5437
172682,37244,9868
172683,37245,21493
172684,37245,16433
172685,37246,188
172686,37247,13528
172687,37248,10130
172688,37249,656
172689,37249,21494
172690,37249,262
172691,37249,19404
172692,37249,68
172693,37249,840
172694,37249,655
172695,37249,565
172696,37250,15417
172697,37250,309
172698,37251,174
172699,37251,516
172700,37252,1002
172701,37252,3372
172702,37252,150
172703,37252,870
172704,37252,1201
172705,37252,21495
172706,37252,5349
172707,37252,6496
172708,37252,157
172709,37253,1002
172710,37253,21496
172711,37253,21497
172712,37253,7457
172713,37253,21498
172714,37254,21499
172715,37254,999
172716,37254,3372
172717,37254,150
172718,37254,21500
172719,37254,21501
172720,37254,5756
172721,37254,5080
172722,37255,1632
172723,37256,1623
172724,37256,8191
172725,37257,1156
172726,37258,21502
172727,37259,309
172728,37259,9134
172729,37260,309
172730,37260,1156
172731,37261,2359
172732,37261,21503
172733,37261,301
172734,37262,3997
172735,37262,70
172736,37263,19801
172737,37263,3095
172738,37263,68
172739,37264,1727
172740,37265,1156
172741,37266,10574
172742,37266,4014
172743,37266,1499
172744,37266,21504
172745,37266,21505
172746,37267,3901
172747,37267,16064
172748,37267,3904
172749,37268,673
172750,37268,4615
172751,37269,1107
172752,37269,300
172753,37269,68
172754,37269,120
172755,37270,222
172756,37270,95
172757,37270,81
172758,37271,21506
172759,37271,21507
172760,37271,4861
172761,37271,5401
172762,37271,565
172763,37271,21508
172764,37271,20278
172765,37271,21509
172766,37272,21510
172767,37272,21511
172768,37272,10636
172769,37273,21512
172770,37273,21513
172771,37273,21514
172772,37274,3148
172773,37275,4305
172774,37276,16608
172775,37277,21515
172776,37277,13990
172777,37277,12625
172778,37277,21516
172779,37278,21517
172780,37279,1868
172781,37279,1869
172782,37279,1870
172783,37279,1871
172784,37279,1872
172785,37279,1873
172786,37279,1518
172787,37279,78
172788,37280,21518
172789,37281,12905
172790,37282,475
172791,37283,4092
172792,37283,10553
172793,37283,21519
172794,37284,21520
172795,37284,11563
172796,37284,21521
172797,37284,21522
172798,37285,460
172799,37286,21523
172800,37286,21524
172801,37286,309
172802,37287,21525
172803,37288,21526
172804,37288,21527
172805,37289,206
172806,37289,739
172807,37290,13541
172808,37290,188
172809,37291,652
172810,37291,151
172811,37291,1305
172812,37292,2648
172813,37292,6938
172814,37292,2424
172815,37293,3235
172816,37293,3236
172817,37294,1083
172818,37295,12799
172819,37296,21528
172820,37297,4784
172821,37298,21529
172822,37298,21530
172823,37298,21531
172824,37298,12695
172825,37299,9525
172826,37299,7148
172827,37300,489
172828,37300,16122
172829,37301,21532
172830,37302,21533
172831,37302,21534
172832,37302,21535
172833,37303,3389
172834,37303,4808
172835,37303,1305
172836,37303,6403
172837,37304,8463
172838,37304,68
172839,37304,4953
172840,37304,4817
172841,37305,21536
172842,37306,2515
172843,37307,1002
172844,37307,13723
172845,37307,21537
172846,37307,7266
172847,37307,21538
172848,37307,4859
172849,37308,61
172850,37308,21365
172851,37309,21539
172852,37309,21540
172853,37310,1002
172854,37310,21541
172855,37310,12917
172856,37310,21542
172857,37310,7457
172858,37310,21543
172859,37310,5500
172860,37310,21544
172861,37310,983
172862,37310,4859
172863,37311,6041
172864,37311,21545
172865,37312,2639
172866,37312,78
172867,37313,21546
172868,37313,21547
172869,37314,436
172870,37314,6026
172871,37314,430
172872,37315,8302
172873,37315,21548
172874,37315,5524
172875,37315,8748
172876,37316,354
172877,37316,355
172878,37316,61
172879,37316,126
172880,37316,356
172881,37317,17434
172882,37318,557
172883,37319,10130
172884,37320,20621
172885,37320,330
172886,37320,120
172887,37321,21549
172888,37321,21550
172889,37321,21551
172890,37322,21552
172891,37322,17163
172892,37322,19545
