id,book_id,bookshelf_id
31011,29139,21
31012,29140,21
31013,29141,177
31014,29141,134
31015,29142,21
31016,29146,21
31017,29147,46
31018,29148,291
31019,29149,21
31020,29154,291
31021,29158,194
31022,29159,21
31023,29160,21
31024,29161,109
31025,29164,120
31026,29165,187
31027,29168,21
31028,29169,156
31029,29170,21
31030,29174,291
31031,29175,245
31032,29177,21
31033,29177,260
31034,29179,167
31035,29180,291
31036,29181,21
31037,29184,194
31038,29187,295
31039,29190,21
31040,29190,260
31041,29191,167
31042,29193,21
31043,29194,21
31044,29195,21
31045,29196,21
31046,29196,134
31047,29198,21
31048,29198,260
31049,29200,291
31050,29202,21
31051,29202,260
31052,29204,21
31053,29205,21
31054,29205,32
31055,29206,21
31056,29208,15
31057,29209,21
31058,29214,209
31059,29217,158
31060,29218,295
31061,29232,70
31062,29233,8
31063,29236,295
31064,29238,291
31065,29239,295
31066,29240,21
31067,29242,21
31068,29243,257
31069,29243,222
31070,29246,195
31071,29249,291
31072,29251,210
31073,29253,46
31074,29255,21
31075,29255,260
31076,29261,209
31077,29262,295
31078,29263,72
31079,29264,4
31080,29265,51
31081,29269,127
31082,29270,51
31083,29271,21
31084,29272,21
31085,29275,225
31086,29279,85
31087,29280,121
31088,29282,67
31089,29283,21
31090,29283,260
31091,29285,127
31092,29290,21
31093,29293,21
31094,29293,260
31095,29298,21
31096,29298,260
31097,29299,21
31098,29299,260
31099,29300,4
31100,29302,126
31101,29303,21
31102,29306,71
31103,29307,296
31104,29308,21
31105,29309,21
31106,29309,260
31107,29310,21
31108,29310,260
31109,29313,4
31110,29317,21
31111,29318,157
31112,29321,21
31113,29321,260
31114,29322,21
31115,29322,260
31116,29325,255
31117,29326,21
31118,29326,260
31119,29327,62
31120,29327,140
31121,29328,21
31122,29329,70
31123,29332,139
31124,29333,51
31125,29336,102
31126,29338,51
31127,29340,51
31128,29341,51
31129,29344,295
31130,29349,95
31131,29351,158
31132,29353,21
31133,29353,260
31134,29354,21
31135,29355,21
31136,29356,21
31137,29362,84
31138,29376,102
31139,29377,221
31140,29382,161
31141,29382,127
31142,29384,21
31143,29384,260
31144,29385,51
31145,29387,4
31146,29388,71
31147,29389,21
31148,29389,260
31149,29390,21
31150,29390,260
31151,29394,221
31152,29394,226
31153,29395,194
31154,29397,142
31155,29398,167
31156,29401,21
31157,29401,260
31158,29403,294
31159,29407,31
31160,29408,21
31161,29408,260
31162,29409,141
31163,29410,21
31164,29410,260
31165,29411,154
31166,29416,21
31167,29416,260
31168,29417,222
31169,29418,21
31170,29420,127
31171,29420,71
31172,29421,21
31173,29421,260
31174,29423,168
31175,29425,49
31176,29428,257
31177,29432,21
31178,29435,225
31179,29436,62
31180,29437,21
31181,29437,260
31182,29443,51
31183,29444,129
31184,29445,21
31185,29446,21
31186,29448,21
31187,29454,158
31188,29455,21
31189,29455,260
31190,29457,21
31191,29457,260
31192,29458,21
31193,29464,102
31194,29465,103
31195,29466,21
31196,29466,260
31197,29468,7
31198,29471,21
31199,29474,102
31200,29475,21
31201,29475,260
31202,29476,120
31203,29484,221
31204,29487,21
31205,29488,21
31206,29491,158
31207,29492,21
31208,29493,51
31209,29501,51
31210,29503,21
31211,29504,21
31212,29509,21
31213,29514,62
31214,29516,155
31215,29518,158
31216,29519,70
31217,29522,158
31218,29523,67
31219,29523,126
31220,29525,21
31221,29529,221
31222,29530,62
31223,29530,102
31224,29530,29
31225,29535,21
31226,29536,159
31227,29537,159
31228,29538,159
31229,29539,159
31230,29542,21
31231,29548,21
31232,29549,15
31233,29549,25
31234,29549,85
31235,29553,102
31236,29556,187
31237,29558,46
31238,29559,21
31239,29560,49
31240,29563,177
31241,29563,134
31242,29565,159
31243,29571,31
31244,29575,194
31245,29578,21
31246,29579,21
31247,29584,62
31248,29599,32
31249,29599,21
31250,29601,21
31251,29605,168
31252,29607,21
31253,29607,260
31254,29608,4
31255,29612,66
31256,29613,192
31257,29613,120
31258,29614,21
31259,29615,180
31260,29618,21
31261,29619,21
31262,29620,21
31263,29623,21
31264,29624,180
31265,29625,21
31266,29626,297
31267,29632,21
31268,29633,127
31269,29635,162
31270,29636,148
31271,29643,21
31272,29651,85
31273,29652,158
31274,29655,274
31275,29660,4
31276,29662,21
31277,29664,157
31278,29665,237
31279,29669,158
31280,29677,25
31281,29679,158
31282,29680,21
31283,29685,51
31284,29688,177
31285,29688,134
31286,29691,197
31287,29691,161
31288,29698,21
31289,29702,21
31290,29702,260
31291,29713,180
31292,29717,21
31293,29717,260
31294,29720,21
31295,29722,26
31296,29727,21
31297,29728,70
31298,29730,70
31299,29735,21
31300,29736,199
31301,29738,102
31302,29740,225
31303,29741,295
31304,29742,21
31305,29746,102
31306,29749,21
31307,29750,21
31308,29755,120
31309,29758,153
31310,29767,199
31311,29768,21
31312,29768,260
31313,29771,21
31314,29771,260
31315,29772,15
31316,29772,132
31317,29774,47
31318,29775,139
31319,29779,27
31320,29780,62
31321,29780,27
31322,29781,142
31323,29781,27
31324,29782,129
31325,29783,142
31326,29783,27
31327,29784,129
31328,29785,27
31329,29786,4
31330,29788,27
31331,29789,32
31332,29789,21
31333,29790,21
31334,29791,32
31335,29791,21
31336,29793,21
31337,29794,21
31338,29796,105
31339,29800,142
31340,29800,27
31341,29802,142
31342,29805,142
31343,29805,27
31344,29806,62
31345,29806,27
31346,29807,27
31347,29809,32
31348,29809,260
31349,29809,21
31350,29816,95
31351,29816,134
31352,29822,21
31353,29823,139
31354,29825,67
31355,29826,67
31356,29832,21
31357,29839,95
31358,29842,66
31359,29843,126
31360,29844,126
31361,29845,146
31362,29846,146
31363,29848,21
31364,29848,260
31365,29857,67
31366,29858,168
31367,29864,242
31368,29867,157
31369,29871,141
31370,29872,243
31371,29873,148
31372,29874,146
31373,29876,21
31374,29882,21
31375,29882,260
31376,29883,168
31377,29887,139
31378,29889,21
31379,29897,21
31380,29898,221
31381,29900,120
31382,29905,62
31383,29908,21
31384,29910,21
31385,29911,169
31386,29913,27
31387,29914,27
31388,29918,67
31389,29919,21
31390,29919,260
31391,29922,159
31392,29923,159
31393,29924,159
31394,29925,159
31395,29926,127
31396,29930,158
31397,29931,21
31398,29932,31
31399,29933,159
31400,29936,21
31401,29937,175
31402,29938,168
31403,29940,21
31404,29941,62
31405,29943,159
31406,29946,62
31407,29947,21
31408,29948,21
31409,29950,159
31410,29951,298
31411,29954,21
31412,29955,242
31413,29956,159
31414,29957,102
31415,29959,295
31416,29961,146
31417,29962,21
31418,29963,21
31419,29965,21
31420,29965,260
31421,29966,21
31422,29966,260
31423,29967,127
31424,29968,109
31425,29969,277
31426,29970,70
31427,29975,21
31428,29976,21
31429,29977,76
31430,29982,70
31431,29983,218
31432,29985,159
31433,29986,159
31434,29987,21
31435,29988,168
31436,29989,21
31437,29990,21
31438,29991,51
31439,29992,158
31440,29994,21
31441,30000,134
31442,30000,60
31443,30001,128
31444,30001,127
31445,30002,21
31446,30003,94
31447,30004,21
31448,30005,62
31449,30005,27
31450,30008,142
31451,30009,142
31452,30010,21
31453,30011,51
31454,30013,120
31455,30014,32
31456,30014,21
31457,30015,21
31458,30018,158
31459,30019,21
31460,30021,120
31461,30027,7
31462,30029,21
31463,30030,146
31464,30032,146
31465,30033,158
31466,30034,21
31467,30034,32
31468,30035,21
31469,30042,62
31470,30043,242
31471,30044,21
31472,30044,32
31473,30045,21
31474,30046,159
31475,30047,51
31476,30048,299
31477,30055,127
31478,30056,158
31479,30062,21
31480,30063,21
31481,30066,128
31482,30066,127
31483,30067,67
31484,30068,220
31485,30069,193
31486,30070,193
31487,30076,295
31488,30077,62
31489,30081,252
31490,30084,105
31491,30086,21
31492,30097,102
31493,30102,14
31494,30103,134
31495,30103,60
31496,30103,276
31497,30105,169
31498,30107,15
31499,30112,127
31500,30114,51
31501,30115,31
31502,30116,295
31503,30117,188
31504,30121,70
33650,37215,60
33651,37220,71
33652,37229,102
33653,37241,102
33654,37248,208
33655,37266,15
33656,37266,98
33657,37267,62
33658,37273,210
33659,37275,124
33660,37276,71
33661,37279,7
33662,37279,151
33663,37305,126
33664,37306,175
33665,37317,177
33666,37317,134
33667,37319,208
33668,37324,49
33669,37329,43
33670,37339,71
33671,37350,300
33672,37350,134
33673,37354,27
33674,37363,43
33675,37377,62
33676,37379,157
33677,37384,120
33678,37400,71
33679,37401,159
33680,37403,157
33681,37417,208
33682,37428,208
33683,37435,103
33684,37436,103
33685,37448,21
33686,37450,177
33687,37450,134
33688,37456,161
33689,37465,158
33690,37468,68
33691,37472,71
33692,37473,208
33693,37478,15
33694,37484,169
33695,37491,210
33696,37496,157
33697,37499,72
33698,37502,71
33699,37506,208
33700,37512,300
33701,37512,134
33702,37516,157
33703,37524,67
33704,37526,208
33705,37529,43
33706,37530,134
33707,37530,60
33708,37534,234
33709,37548,157
33710,37553,158
33711,37555,208
33712,37560,158
33713,37561,51
33714,37566,300
33715,37566,134
33716,37567,234
33717,37568,157
33718,37569,67
33719,37575,158
33720,37577,208
33721,37579,102
31505,30124,21
31506,30124,260
31507,30131,49
31508,30133,157
31509,30140,21
31510,30141,199
31511,30144,139
31512,30155,129
31513,30157,155
31514,30158,187
31515,30162,66
31516,30164,282
31517,30165,105
31518,30166,21
31519,30166,260
31520,30170,21
31521,30177,21
31522,30177,260
31523,30179,51
31524,30180,150
31525,30181,250
31526,30182,158
31527,30189,21
31528,30190,49
31529,30195,208
31530,30196,208
31531,30199,21
31532,30201,15
31533,30211,67
31534,30214,21
31535,30214,260
31536,30215,127
31537,30217,177
31538,30217,134
31539,30221,134
31540,30221,276
31541,30221,60
31542,30222,169
31543,30226,68
31544,30230,140
31545,30234,21
31546,30237,62
31547,30240,21
31548,30242,32
31549,30242,21
31550,30243,197
31551,30243,134
31552,30249,95
31553,30251,21
31554,30252,21
31555,30255,21
31556,30259,21
31557,30263,4
31558,30264,51
31559,30265,155
31560,30267,21
31561,30268,15
31562,30268,67
31563,30276,13
31564,30281,102
31565,30282,209
31566,30283,21
31567,30283,32
31568,30285,51
31569,30288,21
31570,30289,102
31571,30292,161
31572,30293,70
31573,30303,21
31574,30303,260
31575,30304,21
31576,30305,21
31577,30307,21
31578,30307,260
31579,30308,21
31580,30310,43
31581,30311,21
31582,30314,150
31583,30315,150
31584,30316,150
31585,30317,67
31586,30321,300
31587,30321,134
31588,30322,21
31589,30324,9
31590,30329,21
31591,30330,21
31592,30331,62
31593,30334,21
31594,30337,21
31595,30338,21
31596,30339,21
31597,30341,109
31598,30344,15
31599,30348,21
31600,30348,32
31601,30353,21
31602,30359,109
31603,30361,21
31604,30363,181
31605,30369,242
31606,30371,21
31607,30379,21
31608,30380,21
31609,30381,21
31610,30382,21
31611,30383,21
31612,30386,21
31613,30388,168
31614,30395,139
31615,30396,40
31616,30398,21
31617,30399,21
31618,30405,21
31619,30408,21
31620,30408,260
31621,30411,49
31622,30412,121
31623,30413,109
31624,30414,158
31625,30415,301
31626,30416,21
31627,30423,130
31628,30423,142
31629,30427,21
31630,30427,32
31631,30433,15
31632,30434,21
31633,30437,21
31634,30438,21
31635,30441,70
31636,30443,169
31637,30452,21
31638,30452,260
31639,30454,21
31640,30457,30
31641,30458,21
31642,30459,187
31643,30461,238
31644,30468,21
31645,30472,161
31646,30474,21
31647,30475,21
31648,30476,21
31649,30478,127
31650,30478,70
31651,30484,167
31652,30484,159
31653,30486,30
31654,30491,21
31655,30492,158
31656,30493,21
31657,30497,21
31658,30510,226
31659,30510,109
31660,30511,134
31661,30511,276
31662,30511,60
31663,30512,159
31664,30513,175
31665,30514,175
31666,30515,175
31667,30516,175
31668,30517,159
31669,30518,159
31670,30519,159
31671,30520,159
31672,30521,159
31673,30523,134
31674,30523,60
31675,30523,276
31676,30532,21
31677,30532,260
31678,30533,177
31679,30533,134
31680,30534,158
31681,30536,151
31682,30541,84
31683,30550,43
31684,30552,276
31685,30552,134
31686,30552,60
31687,30553,67
31688,30560,121
31689,30569,158
31690,30570,102
31691,30575,158
31692,30576,18
31693,30582,67
31694,30583,21
31695,30587,68
31696,30593,158
31697,30594,157
31698,30595,157
31699,30596,51
31700,30597,4
31701,30602,139
31702,30603,139
31703,30604,139
31704,30605,242
31705,30607,42
31706,30611,155
31707,30625,158
31708,30626,134
31709,30626,60
31710,30626,276
31711,30628,102
31712,30631,102
31713,30633,139
31714,30637,21
31715,30638,67
31716,30641,157
31717,30644,157
31718,30654,139
31719,30654,67
31720,30655,102
31721,30663,146
31722,30666,134
31723,30666,60
31724,30666,276
31725,30667,43
31726,30676,127
31727,30677,276
31728,30677,134
31729,30677,60
31730,30678,158
31731,30679,21
31732,30688,127
31733,30689,49
31734,30691,21
31735,30691,32
31736,30691,260
31737,30694,158
31738,30695,62
31739,30695,102
31740,30696,67
31741,30697,71
31742,30699,222
31743,30702,67
31744,30703,67
31745,30715,21
31746,30719,15
31747,30721,180
31748,30725,242
31749,30728,21
31750,30738,76
31751,30739,158
31752,30742,21
31753,30753,102
31754,30754,77
31755,30755,77
31756,30756,77
31757,30760,43
31758,30762,62
31759,30764,21
31760,30766,258
31761,30767,21
31762,30769,302
31763,30770,21
31764,30771,148
31765,30775,86
31766,30777,226
31767,30779,67
31768,30781,142
31769,30782,142
31770,30783,142
31771,30784,142
31772,30785,142
31773,30786,142
31774,30787,142
31775,30788,142
31776,30789,142
31777,30791,51
31778,30793,62
31779,30796,21
31780,30802,94
31781,30806,221
31782,30806,222
31783,30813,157
31784,30814,102
31785,30816,21
31786,30818,158
31787,30820,47
31788,30821,62
31789,30822,4
31790,30828,21
31791,30829,297
31792,30831,68
31793,30831,192
31794,30832,21
31795,30833,21
31796,30839,231
31797,30843,62
31798,30850,161
31799,30850,127
31800,30854,121
31801,30856,193
31802,30858,193
31803,30859,193
31804,30862,155
31805,30866,29
31806,30869,21
31807,30878,146
31808,30883,62
31809,30884,21
31810,30885,21
31811,30886,62
31812,30889,121
31813,30898,177
31814,30898,134
31815,30901,21
31816,30904,130
31817,30906,120
31818,30912,192
31819,30912,120
31820,30913,120
31821,30915,120
31822,30916,177
31823,30916,134
31824,30917,118
31825,30917,67
31826,30918,118
31827,30918,67
31828,30919,221
31829,30921,221
31830,30922,159
31831,30922,120
31832,30923,139
31833,30926,267
31834,30930,132
31835,30936,127
31836,30937,158
31837,30942,177
31838,30942,134
31839,30943,274
31840,30949,120
31841,30965,134
31842,30965,60
31843,30965,276
31844,30967,18
31845,30971,21
31846,30977,234
31847,30978,234
31848,30984,255
31849,30991,294
31850,30992,294
31851,30994,67
31852,30996,146
31853,30997,177
31854,30997,134
31855,30998,177
31856,30998,134
31857,30999,177
31858,30999,134
31859,31000,141
31860,31001,102
31861,31002,152
31862,31011,300
31863,31011,134
31864,31015,15
31865,31020,177
31866,31020,134
31867,31022,139
31868,31023,127
31869,31024,127
31870,31025,177
31871,31025,134
31872,31028,158
31873,31032,67
31874,31035,177
31875,31035,134
31876,31038,21
31877,31039,158
31878,31040,177
31879,31040,134
31880,31042,239
31881,31042,236
31882,31046,177
31883,31046,134
31884,31048,4
31885,31049,4
31886,31050,300
31887,31050,134
31888,31051,155
31889,31053,15
31890,31054,67
31891,31061,27
31892,31062,21
31893,31063,177
31894,31063,134
31895,31069,67
31896,31070,132
31897,31071,158
31898,31074,102
31899,31075,4
31900,31076,27
31901,31077,146
31902,31078,40
31903,31079,235
31904,31080,235
31905,31084,177
31906,31084,134
31907,31085,301
31908,31087,4
31909,31088,177
31910,31088,134
31911,31089,177
31912,31089,134
31913,31093,220
31914,31102,70
31915,31109,177
31916,31109,134
31917,31111,71
31918,31114,102
31919,31114,105
31920,31117,172
31921,31119,158
31922,31129,102
31923,31136,177
31924,31136,134
31925,31137,192
31926,31137,67
31927,31141,177
31928,31141,134
31929,31145,102
31930,31147,177
31931,31147,134
31932,31148,177
31933,31148,134
31934,31149,177
31935,31149,134
31936,31150,102
31937,31152,177
31938,31152,134
31939,31154,67
31940,31162,195
31941,31164,102
31942,31168,21
31943,31168,260
31944,31169,187
31945,31170,62
31946,31175,300
31947,31175,134
31948,31176,167
31949,31179,127
31950,31187,274
31951,31190,220
31952,31192,4
31953,31199,102
31954,31204,105
31955,31207,21
31956,31213,105
31957,31215,21
31958,31216,102
31959,31218,102
31960,31219,18
31961,31220,177
31962,31220,134
31963,31221,300
31964,31221,134
31965,31224,177
31966,31224,134
31967,31232,4
31968,31233,102
31969,31234,89
31970,31235,177
31971,31235,134
31972,31240,300
31973,31240,134
31974,31246,27
31975,31249,177
31976,31249,134
31977,31254,17
31978,31258,4
31979,31260,139
31980,31262,21
31981,31267,177
31982,31267,134
31983,31276,62
31984,31280,177
31985,31280,134
31986,31281,105
31987,31284,102
31988,31285,235
31989,31286,21
31990,31287,21
31991,31293,300
31992,31293,134
31993,31294,102
31994,31295,142
31995,31295,27
31996,31309,105
31997,31318,14
31998,31321,62
31999,31321,102
32000,31324,21
32001,31325,177
32002,31325,134
32003,31334,300
32004,31334,134
32005,31337,62
32006,31339,4
32007,31344,27
32008,31344,124
32009,31346,222
32010,31347,109
32011,31348,151
32012,31353,4
32013,31355,21
32014,31358,274
32015,31359,157
32016,31364,21
32017,31365,194
32018,31367,185
32019,31376,102
32020,31378,157
32021,31379,222
32022,31398,157
32023,31407,127
32024,31415,127
32025,31425,131
32026,31427,12
32027,31428,129
32028,31430,303
32029,31432,67
32030,31440,120
32031,31441,120
32032,31448,177
32033,31448,134
32034,31453,4
32035,31454,155
32036,31455,274
32037,31457,51
32038,31458,177
32039,31458,134
32040,31459,105
32041,31461,62
32042,31468,4
32043,31469,21
32044,31469,22
32045,31474,67
32046,31475,142
32047,31491,177
32048,31491,134
32049,31501,21
32050,31505,142
32051,31505,164
32052,31509,116
32053,31509,222
32054,31511,160
32055,31513,95
32056,31513,134
32057,31516,21
32058,31517,72
32059,31524,4
32060,31527,102
32061,31529,140
32062,31530,62
32063,31534,70
32064,31537,62
32065,31537,70
32066,31538,102
32067,31547,21
32068,31558,95
32069,31558,134
32070,31559,139
32071,31560,62
32072,31564,62
32073,31564,129
32074,31564,27
32075,31566,4
32076,31569,295
32077,31570,300
32078,31570,134
32079,31573,109
32080,31574,300
32081,31574,134
32082,31576,257
32083,31582,121
32084,31583,21
32085,31583,32
32086,31584,4
32087,31587,21
32088,31599,21
32089,31600,142
32090,31600,27
32091,31605,70
32092,31614,62
32093,31619,21
32094,31619,32
32095,31621,300
32096,31621,134
32097,31624,129
32098,31625,103
32099,31626,32
32100,31626,21
32101,31628,85
32102,31630,161
32103,31630,127
32104,31634,283
32105,31634,245
32106,31636,67
32107,31644,21
32108,31644,32
32109,31648,21
32110,31648,32
32111,31651,21
32112,31658,103
32113,31660,102
32114,31664,21
32115,31664,32
32116,31665,21
32117,31671,140
32118,31674,177
32119,31674,134
32120,31679,177
32121,31679,134
32122,31683,177
32123,31683,134
32124,31686,32
32125,31686,21
32126,31690,157
32127,31691,127
32128,31691,70
32129,31694,225
32130,31701,21
32131,31702,304
32132,31703,21
32133,31713,62
32134,31714,161
32135,31714,127
32136,31716,21
32137,31720,67
32138,31725,120
32139,31727,62
32140,31730,177
32141,31730,134
32142,31731,102
32143,31732,15
32144,31732,140
32145,31733,102
32146,31736,21
32147,31741,109
32148,31746,120
32149,31746,236
32150,31749,305
32151,31750,194
32152,31751,134
32153,31751,60
32154,31756,128
32155,31756,127
32156,31767,21
32157,31769,4
32158,31770,4
32159,31771,4
32160,31772,4
32161,31773,4
32162,31774,4
32163,31775,4
32164,31776,4
32165,31778,21
32166,31783,4
32167,31790,15
32168,31796,29
32169,31797,7
32170,31799,121
32171,31800,167
32172,31803,102
32173,31805,67
32174,31817,67
32175,31818,235
32176,31824,15
32177,31830,300
32178,31830,134
32179,31834,102
32180,31838,155
32181,31839,17
32182,31840,21
32183,31841,21
32184,31842,98
32185,31846,139
32186,31847,43
32187,31850,98
32188,31851,183
32189,31856,62
32190,31856,250
32191,31859,168
32192,31861,140
32193,31863,67
32194,31867,4
32195,31881,132
32196,31882,132
32197,31883,132
32198,31884,49
32199,31887,4
32200,31893,21
32201,31893,260
32202,31895,4
32203,31897,21
32204,31900,33
32205,31904,120
32206,31905,109
32207,31911,62
32208,31911,27
32209,31918,178
32210,31918,67
32211,31922,21
32212,31929,21
32213,31931,175
32214,31939,67
32215,31944,142
32216,31946,194
32217,31947,132
32218,31948,21
32219,31951,177
32220,31951,134
32221,31952,120
32222,31956,21
32223,31962,21
32224,31963,62
32225,31963,133
32226,31963,25
32227,31963,98
32228,31971,225
32229,31979,21
32230,31981,21
32231,31982,70
32232,31983,67
32233,31987,134
32234,31987,60
32235,31988,181
32236,31998,4
32237,32000,124
32238,32002,222
32239,32004,21
32240,32008,102
32241,32013,4
32242,32014,102
32243,32015,4
32244,32017,4
32245,32018,134
32246,32018,60
32247,32019,4
32248,32020,109
32249,32023,121
32250,32026,21
32251,32028,4
32252,32029,21
32253,32029,260
32254,32031,4
32255,32032,21
32256,32034,105
32257,32035,151
32258,32036,95
32259,32036,134
32260,32039,4
32261,32040,21
32262,32041,21
32263,32043,4
32264,32048,127
32265,32049,209
32266,32051,51
32267,32054,21
32268,32056,234
32269,32065,130
32270,32065,142
32271,32067,21
32272,32069,43
32273,32073,4
32274,32075,301
32275,32076,21
32276,32077,21
32277,32078,21
32278,32079,21
32279,32080,158
32280,32081,158
32281,32088,21
32282,32096,243
32283,32100,102
32284,32104,21
32285,32108,21
32286,32111,4
32287,32113,67
32288,32119,306
32289,32120,306
32290,32121,306
32291,32122,306
32292,32123,306
32293,32124,21
32294,32127,21
32295,32131,21
32296,32133,21
32297,32134,21
32298,32138,159
32299,32141,307
32300,32147,306
32301,32149,21
32302,32150,21
32303,32154,21
32304,32156,222
32305,32159,177
32306,32159,134
32307,32162,21
32308,32168,29
32309,32174,221
32310,32181,21
32311,32189,134
32312,32189,43
32313,32193,146
32314,32194,67
32315,32201,62
32316,32207,21
32317,32208,21
32318,32209,21
32319,32212,21
32320,32230,21
32321,32232,155
32322,32237,21
32323,32243,21
32324,32244,167
32325,32246,4
32326,32247,4
32327,32263,243
32328,32264,243
32329,32265,243
32330,32268,4
32331,32272,21
32332,32274,49
32333,32282,127
32334,32285,49
32335,32288,47
32336,32292,33
32337,32296,225
32338,32297,142
32339,32298,268
32340,32298,94
32341,32300,43
32342,32303,21
32343,32313,294
32344,32314,294
32345,32317,21
32346,32321,21
32347,32331,47
32348,32332,72
32349,32339,21
32350,32344,21
32351,32346,21
32352,32347,21
32353,32348,192
32354,32348,120
32355,32349,192
32356,32349,120
32357,32350,177
32358,32350,134
32359,32351,21
32360,32352,158
32361,32353,21
32362,32358,102
32363,32359,21
32364,32360,21
32365,32369,295
32366,32376,177
32367,32376,134
32368,32376,43
32369,32378,222
32370,32379,193
32371,32385,102
32372,32387,222
32373,32391,102
32374,32395,21
32375,32398,21
32376,32398,260
32377,32414,70
32378,32420,47
32379,32426,177
32380,32426,134
32381,32427,21
32382,32436,21
32383,32440,47
32384,32441,308
32385,32447,21
32386,32450,62
32387,32472,127
32388,32472,70
32389,32472,51
32390,32480,151
32391,32481,103
32392,32482,128
32393,32482,127
32394,32486,21
32395,32495,157
32396,32497,27
32397,32498,21
32398,32505,300
32399,32505,134
32400,32506,157
32401,32509,67
32402,32518,43
32403,32519,257
32404,32519,222
32405,32522,21
32406,32530,21
32407,32541,21
32408,32542,47
32409,32546,155
32410,32547,29
32411,32551,21
32412,32562,21
32413,32563,21
32414,32574,21
32415,32579,21
32416,32584,21
32417,32585,258
32418,32586,238
32419,32587,21
32420,32589,168
32421,32591,47
32422,32592,21
32423,32595,4
32424,32599,308
32425,32604,4
32426,32605,95
32427,32605,134
32428,32608,51
32429,32611,4
32430,32613,21
32431,32616,301
32432,32617,301
32433,32621,139
32434,32622,218
32435,32623,177
32436,32623,134
32437,32625,27
32438,32626,180
32439,32629,158
32440,32634,62
32441,32634,129
32442,32634,27
32443,32637,21
32444,32640,188
32445,32642,180
32446,32643,142
32447,32643,27
32448,32645,193
32449,32646,109
32450,32650,4
32451,32651,21
32452,32652,47
32453,32653,300
32454,32653,134
32455,32654,21
32456,32657,21
32457,32664,21
32458,32664,32
32459,32665,21
32460,32672,47
32461,32676,21
32462,32677,127
32463,32679,177
32464,32679,134
32465,32682,158
32466,32683,21
32467,32684,21
32468,32688,21
32469,32696,21
32470,32697,21
32471,32705,21
32472,32706,21
32473,32734,21
32474,32735,21
32475,32737,21
32476,32738,168
32477,32748,21
32478,32759,21
32479,32763,102
32480,32764,21
32481,32766,62
32482,32766,27
32483,32780,21
32484,32792,222
32485,32798,251
32486,32801,21
32487,32804,158
32488,32808,67
32489,32814,102
32490,32814,103
32491,32817,300
32492,32817,134
32493,32820,21
32494,32825,21
32495,32827,21
32496,32828,21
32497,32832,21
32498,32833,21
32499,32839,158
32500,32847,21
32501,32854,67
32502,32855,134
32503,32855,60
32504,32857,129
32505,32857,27
32506,32869,222
32507,32880,47
32508,32890,21
32509,32900,47
32510,32903,21
32511,32905,21
32512,32906,21
32513,32934,113
32514,32943,291
32515,32945,274
32516,32947,300
32517,32947,134
32518,32948,142
32519,32950,223
32520,32951,4
32521,32952,208
32522,32953,21
32523,32957,291
32524,32958,184
32525,32961,291
32526,32962,128
32527,32962,127
32528,32962,86
32529,32963,234
32530,32970,291
32531,32973,27
32532,32974,86
32533,32976,291
32534,32982,250
32535,32983,274
32536,32989,103
32537,32993,4
32538,32999,291
32539,33001,51
32540,33003,102
32541,33009,155
32542,33010,291
32543,33016,21
32544,33016,260
32545,33017,102
32546,33025,291
32547,33029,134
32548,33029,60
32549,33031,208
32550,33032,132
32551,33033,139
32552,33034,39
32553,33036,158
32554,33037,291
32555,33041,102
32556,33044,134
32557,33044,60
32558,33046,291
32559,33054,291
32560,33056,109
32561,33057,222
32562,33063,27
32563,33069,208
32564,33070,291
32565,33071,291
32566,33078,291
32567,33083,142
32568,33083,27
32569,33090,102
32570,33092,291
32571,33097,168
32572,33104,291
32573,33106,208
32574,33115,291
32575,33116,291
32576,33119,51
32577,33125,134
32578,33125,60
32579,33126,291
32580,33128,121
32581,33129,71
32582,33130,71
32583,33132,142
32584,33132,27
32585,33135,291
32586,33136,291
32587,33137,134
32588,33137,60
32589,33140,291
32590,33141,168
32591,33147,291
32592,33154,127
32593,33157,159
32594,33158,291
32595,33161,291
32596,33169,291
32597,33176,128
32598,33176,127
32599,33179,4
32600,33181,291
32601,33183,127
32602,33183,39
32603,33184,67
32604,33186,62
32605,33198,128
32606,33198,127
32607,33199,168
32608,33202,62
32609,33202,27
32610,33205,139
32611,33211,4
32612,33222,51
32613,33229,142
32614,33229,27
32615,33246,70
32616,33250,159
32617,33258,120
32618,33261,49
32619,33262,155
32620,33266,102
32621,33278,51
32622,33280,4
32623,33281,158
32624,33283,27
32625,33286,4
32626,33287,128
32627,33287,127
32628,33292,158
32629,33315,67
32630,33316,236
32631,33317,62
32632,33317,27
32633,33326,102
32634,33327,62
32635,33328,62
32636,33329,102
32637,33330,62
32638,33330,27
32639,33333,94
32640,33335,51
32641,33339,167
32642,33357,4
32643,33358,121
32644,33364,177
32645,33364,134
32646,33366,158
32647,33369,62
32648,33369,27
32649,33377,267
32650,33378,67
32651,33388,67
32652,33391,49
32653,33397,129
32654,33407,110
32655,33408,208
32656,33412,134
32657,33412,60
32658,33414,67
32659,33418,62
32660,33422,85
32661,33432,49
32662,33434,177
32663,33434,134
32664,33436,305
32665,33437,127
32666,33438,51
32667,33440,208
32668,33447,39
32669,33451,155
32670,33452,274
32671,33454,67
32672,33459,158
32673,33462,142
32674,33463,167
32675,33463,156
32676,33480,51
32677,33488,158
32678,33489,208
32679,33490,31
32680,33491,62
32681,33502,161
32682,33502,127
32683,33504,129
32684,33507,177
32685,33507,134
32686,33508,300
