id,book_id,author_id
67555,29149,9748
67556,29150,9749
67557,29151,9750
67558,29152,39
67559,29153,2119
67560,29154,112
67561,29155,1083
67562,29156,120
67563,29157,9751
67564,29158,112
67565,29159,9752
67566,29160,9753
67567,29161,9619
67568,29162,529
67569,29163,9754
67570,29164,9499
67571,29165,112
67572,29166,7652
67573,29167,9755
67574,29168,9661
67575,29169,9756
67576,29169,9757
67577,29170,9758
67578,29171,4048
67579,29172,1118
67580,29173,1330
67581,29174,112
67582,29175,9759
67583,29176,553
67584,29177,8592
67585,29178,9760
67586,29179,9761
67587,29180,112
67588,29181,9762
67589,29181,9763
67590,29182,1212
67591,29183,1083
67592,29184,112
67593,29185,9764
67594,29186,9765
67595,29187,112
67596,29188,9766
67597,29189,73
67598,29190,9767
67599,29191,2887
67600,29192,55
67601,29193,8183
67602,29194,8636
67603,29195,9768
67604,29196,9380
67605,29197,1670
67606,29198,112
67607,29199,8499
67608,29200,112
67609,29201,7709
67610,29201,9769
67611,29202,9770
67612,29203,1394
67613,29204,6993
67614,29205,9771
67615,29206,7482
67616,29206,8745
67617,29207,9772
67618,29208,106
67619,29209,9768
67620,29210,9773
67621,29211,9774
67622,29212,9775
67623,29213,9095
67624,29214,2882
67625,29215,9776
67626,29216,2693
67627,29217,112
67628,29218,112
67629,29219,9777
67630,29220,85
67631,29222,9778
67632,29223,9779
67633,29224,9780
67634,29225,9781
67635,29226,9782
67636,29227,9783
67637,29228,264
67638,29229,9784
67639,29230,9785
67640,29231,9786
67641,29232,9787
67642,29233,7
67643,29234,9788
67644,29235,9789
67645,29236,112
67646,29237,9790
67647,29238,112
67648,29239,112
67649,29240,9791
67650,29242,7145
67651,29243,9792
67652,29244,9793
67653,29245,3241
67654,29246,112
67655,29247,123
67656,29248,73
67657,29249,112
67658,29250,112
67659,29251,73
67660,29252,9794
67661,29253,247
67662,29254,823
67663,29255,112
67664,29256,9794
67665,29257,9795
67666,29258,9796
67667,29259,402
67668,29260,9797
67669,29261,9798
67670,29262,112
67671,29263,9799
67672,29264,9666
67673,29266,1083
67674,29267,6657
67675,29268,9800
67676,29269,9801
67677,29271,828
67678,29272,9665
67679,29273,9802
67680,29274,9803
67681,29275,9804
67682,29276,9805
67683,29277,9806
67684,29278,3876
67685,29279,9807
67686,29280,9808
67687,29281,9809
67688,29282,1169
67689,29283,8592
67690,29284,785
67691,29285,8401
67692,29286,9810
67693,29287,829
67694,29288,9811
67695,29289,9167
67696,29290,9812
67697,29291,561
67698,29292,4330
67699,29293,6713
67700,29294,9813
67701,29295,1837
67702,29296,3613
67703,29297,1272
67704,29298,9814
67705,29299,9815
67706,29300,1947
67707,29301,9816
67708,29302,9817
67709,29303,9818
67710,29304,1508
67711,29305,908
67712,29306,9819
67713,29307,112
67714,29308,9660
67715,29309,6713
67716,29310,9814
67717,29311,7119
67718,29312,976
67719,29313,9820
67720,29314,330
67721,29315,9821
67722,29316,4277
67723,29317,9822
67724,29318,112
67725,29319,9823
67726,29320,9824
67727,29320,1471
67728,29321,7116
67729,29322,9767
67730,29323,9825
67731,29324,9826
67732,29325,1553
67733,29326,7102
67734,29327,9827
67735,29328,9828
67736,29329,1734
67737,29330,9829
67738,29331,7711
67739,29331,9830
67740,29332,5874
67741,29333,9831
67742,29334,9832
67743,29334,9833
67744,29335,9834
67745,29336,883
67746,29337,2193
67747,29338,2290
67748,29339,9835
67749,29342,7531
67750,29343,9836
67751,29344,112
67752,29345,941
67753,29346,200
67754,29347,7259
67755,29348,9837
67756,29349,9838
67757,29350,9839
67758,29351,112
67759,29353,6713
67760,29354,9840
67761,29355,9540
67762,29356,9841
67763,29358,124
67764,29359,61
67765,29360,9842
67766,29361,9843
67767,29362,9844
67768,29363,288
67769,29364,9845
67770,29365,4310
67771,29366,1450
67772,29367,9846
67773,29368,9847
67774,29369,9848
67775,29369,5464
67776,29370,9849
67777,29371,9850
67778,29372,9851
67779,29373,9852
67780,29374,1175
67781,29375,9853
67782,29375,9854
67783,29376,2634
67784,29377,9855
67785,29379,9794
67786,29380,1837
67787,29381,1493
67788,29382,73
67789,29383,9856
67790,29384,9857
67791,29386,112
67792,29387,1947
67793,29388,9858
67794,29389,9859
67795,29390,9860
67796,29391,1106
67797,29392,65
67798,29393,9861
67799,29394,7531
67800,29395,112
67801,29396,4854
67802,29397,9862
67803,29398,9863
67804,29399,3629
67805,29400,2141
67806,29401,7102
67807,29402,112
67808,29404,1028
67809,29405,44
67810,29406,1277
67811,29407,1277
67812,29408,7116
67813,29409,9864
67814,29410,9865
67815,29411,112
67816,29412,9866
67817,29413,55
67818,29414,9867
67819,29415,2655
67820,29416,9868
67821,29417,4945
67822,29418,7591
67823,29419,112
67824,29420,9869
67825,29421,9870
67826,29422,9871
67827,29423,112
67828,29424,112
67829,29425,7342
67830,29426,9872
67831,29427,9872
67832,29428,9873
67833,29429,3562
67834,29430,526
67835,29431,574
67836,29432,7591
67837,29433,924
67838,29434,907
67839,29435,4945
67840,29437,9703
67841,29439,2586
67842,29440,9467
67843,29441,89
67844,29442,9482
67845,29443,9874
67846,29444,9875
67847,29445,2462
67848,29446,2462
67849,29447,6370
67850,29448,5323
67851,29449,9876
67852,29450,9876
67853,29451,9876
67854,29452,108
67855,29453,1565
67856,29454,112
67857,29455,5323
67858,29456,9877
67859,29457,9878
67860,29458,2462
67861,29459,485
67862,29460,9879
67863,29461,9880
67864,29462,8741
67865,29463,9881
67866,29464,5773
67867,29465,9882
67868,29466,9868
67869,29467,719
67870,29468,9883
67871,29468,8443
67872,29468,453
67873,29469,215
67874,29471,6993
67875,29472,27
67876,29473,9884
67877,29474,9885
67878,29475,9886
67879,29476,231
67880,29476,9887
67881,29476,9888
67882,29476,9889
67883,29476,2875
67884,29477,112
67885,29478,2177
67886,29479,4233
67887,29481,251
67888,29482,8747
67889,29483,9890
67890,29484,8854
67891,29485,1084
67892,29486,3346
67893,29487,2462
67894,29488,9224
67895,29489,9891
67896,29490,65
67897,29491,112
67898,29492,7487
67899,29493,9794
67900,29494,1118
67901,29495,7460
67902,29495,9892
67903,29497,9893
67904,29498,9894
67905,29499,9895
67906,29500,9896
67907,29501,8013
67908,29503,7282
67909,29504,7289
67910,29505,9897
67911,29506,4628
67912,29507,7012
67913,29508,9898
67914,29509,2462
67915,29510,9899
67916,29511,2345
67917,29512,9900
67918,29513,5823
67919,29514,4404
67920,29515,9901
67921,29516,112
67922,29517,9902
67923,29518,112
67924,29519,9903
67925,29520,7869
67926,29521,503
67927,29522,112
67928,29523,3631
67929,29524,1408
67930,29525,2462
67931,29526,7012
67932,29527,9904
67933,29528,3362
67934,29529,39
67935,29530,5685
67936,29531,4026
67937,29532,9905
67938,29533,2835
67939,29534,9906
67940,29535,9907
67941,29536,112
67942,29537,112
67943,29538,112
67944,29539,112
67945,29540,9908
67946,29541,9909
67947,29542,7154
67948,29543,9910
67949,29543,9911
67950,29544,3949
67951,29545,1588
67952,29546,9912
67953,29547,9913
67954,29548,2462
67955,29549,82
67956,29550,8668
67957,29551,9914
67958,29552,913
67959,29553,1997
67960,29554,2486
67961,29555,9915
67962,29556,112
67963,29557,8802
67964,29558,9916
67965,29559,9917
67966,29560,7342
67967,29561,2003
67968,29562,9918
67969,29563,9919
67970,29563,9920
67971,29564,9921
67972,29565,754
67973,29566,9922
67974,29567,9504
67975,29568,889
67976,29569,39
67977,29570,9923
67978,29571,7498
67979,29572,7498
67980,29573,50
67981,29573,1391
67982,29574,9924
67983,29574,9925
67984,29574,9926
67985,29574,9927
67986,29575,112
67987,29576,9928
67988,29577,580
67989,29578,9929
67990,29579,2462
67991,29580,256
67992,29581,9152
67993,29582,9930
67994,29583,7589
67995,29584,9931
67996,29585,1707
67997,29586,9932
67998,29587,9933
67999,29588,9934
68000,29589,9935
68001,29590,3323
68002,29591,9936
68003,29592,8598
68004,29593,9937
68005,29594,9937
68006,29595,9937
68007,29596,9937
68008,29597,9937
68009,29598,1499
68010,29599,9771
68011,29600,9938
68012,29601,9939
68013,29602,9940
68014,29603,1118
68015,29604,9941
68016,29605,112
68017,29606,9942
68018,29607,112
68019,29608,9943
68020,29609,9944
68021,29610,9945
68022,29611,4986
68023,29612,9946
68024,29613,9947
68025,29614,9948
68026,29615,9949
68027,29616,2770
68028,29617,3215
68029,29618,7645
68030,29619,9950
68031,29620,9951
68032,29621,456
68033,29622,9952
68034,29623,9953
68035,29624,4226
68036,29625,9954
68037,29626,112
68038,29627,3164
68039,29628,4233
68040,29629,854
68041,29630,9955
68042,29631,7872
68043,29632,9954
68044,29633,9956
68045,29634,4380
68046,29635,8055
68047,29636,3231
68048,29637,9957
68049,29637,5470
68050,29638,4233
68051,29639,9958
68052,29640,3938
68053,29641,9959
68054,29642,6397
68055,29643,9758
68056,29644,2835
68057,29645,119
68058,29646,5926
68059,29647,9960
68060,29648,8598
68061,29649,215
68062,29650,1083
68063,29651,3756
68064,29652,112
68065,29653,9961
68066,29654,6549
68067,29655,112
68068,29656,7498
68069,29657,9962
68070,29658,7673
68071,29659,9963
68072,29660,9964
68073,29661,987
68074,29662,7289
68075,29663,8737
68076,29664,112
68077,29665,112
68078,29666,9965
68079,29667,334
68080,29668,6666
68081,29669,112
68082,29670,8464
68083,29671,2416
68084,29673,9966
68085,29674,9967
68086,29675,9968
68087,29676,9968
68088,29677,9969
68089,29678,149
68090,29679,112
68091,29680,9970
68092,29681,9971
68093,29682,9972
68094,29683,9973
68095,29684,9974
68096,29685,9975
68097,29686,9976
68098,29687,2318
68099,29688,9977
68100,29689,9978
68101,29690,6502
68102,29691,9979
68103,29692,9980
68104,29693,334
68105,29694,9152
68106,29695,4233
68107,29696,6360
68108,29697,9981
68109,29698,9982
68110,29699,891
68111,29700,2703
68112,29701,9983
68113,29702,9878
68114,29703,1162
68115,29705,8753
68116,29706,647
68117,29707,9984
68118,29708,6973
68119,29709,906
68120,29710,9985
68121,29711,752
68122,29712,1874
68123,29713,9986
68124,29714,9987
68125,29715,2569
68126,29715,2570
68127,29716,112
68128,29717,9770
68129,29718,9988
68130,29719,9989
68131,29720,8745
68132,29721,521
68133,29722,9990
68134,29723,9991
68135,29724,9992
68136,29725,3094
68137,29726,2796
68138,29727,9993
68139,29728,4953
68140,29729,1127
68141,29730,9994
68142,29731,4628
68143,29732,9995
68144,29733,9996
68145,29734,9997
68146,29735,9998
68147,29736,112
68148,29737,9999
68149,29738,10000
68150,29740,4945
68151,29741,112
68152,29742,7145
68153,29743,6079
68154,29744,8301
68155,29745,2496
68156,29746,5773
68157,29747,1324
68158,29748,6666
68159,29749,10001
68160,29750,10002
68161,29751,1373
68162,29752,156
68163,29753,10003
68164,29754,10004
68165,29755,9510
68166,29756,893
68167,29757,10005
68168,29758,8333
68169,29759,10006
68170,29759,10007
68171,29760,1064
68172,29761,10008
68173,29762,10009
68174,29763,10010
68175,29764,10010
68176,29765,112
68177,29766,2490
68178,29767,112
68179,29768,112
68180,29769,2106
68181,29770,1023
68182,29771,7123
68183,29772,6344
68184,29772,803
68185,29772,5687
68186,29772,10011
68187,29773,10012
68188,29774,10013
68189,29775,10014
68190,29776,3949
68191,29777,10015
68192,29777,10016
68193,29778,4366
68194,29779,10017
68195,29780,10018
68196,29781,10019
68197,29782,10020
68198,29783,10021
68199,29784,10022
68200,29784,10023
68201,29784,10024
68202,29784,10025
68203,29785,10026
68204,29786,10027
68205,29787,10028
68206,29788,10029
68207,29789,10030
68208,29789,10031
68209,29790,10032
68210,29791,7455
68211,29792,4646
68212,29793,10033
68213,29794,10034
68214,29795,2167
68215,29796,2387
68216,29796,2388
68217,29797,10035
68218,29798,10036
68219,29799,1595
68220,29800,10037
68221,29801,8973
68222,29802,8973
68223,29803,8973
68224,29804,9504
68225,29805,10038
68226,29806,10039
68227,29807,5878
68228,29807,10040
68229,29808,2181
68230,29809,112
68231,29810,9550
68232,29811,7358
68233,29812,7358
68234,29813,7358
68235,29814,3319
68236,29815,10041
68237,29816,10042
68238,29817,9166
68239,29818,9962
68240,29819,10043
68241,29820,8507
68242,29822,10044
68243,29823,10014
68244,29824,2437
68245,29825,9312
68246,29826,8865
68247,29827,10045
68248,29828,299
68249,29829,1298
68250,29830,1330
68251,29831,3198
68252,29832,9419
68253,29833,2021
68254,29834,2021
68255,29835,2021
68256,29836,2021
68257,29837,3319
68258,29838,10046
68259,29839,1945
68260,29840,2814
68261,29841,10047
68262,29842,10048
68263,29842,10049
68264,29843,82
68265,29844,82
68266,29845,3231
68267,29846,3231
68268,29847,1219
68269,29848,112
68270,29849,7413
68271,29850,10050
68272,29850,10051
68273,29851,909
68274,29852,9894
68275,29853,10052
68276,29854,2309
68277,29855,10053
68278,29856,10054
68279,29857,812
68280,29858,112
68281,29859,1401
68282,29860,760
68283,29861,1263
68284,29862,2239
68285,29863,8385
68286,29864,5521
68287,29865,1907
68288,29866,1127
68289,29867,112
68290,29868,1588
68291,29869,1607
68292,29871,10055
68293,29872,6948
68294,29873,10056
68295,29874,2061
68296,29875,1690
68297,29876,2462
68298,29877,8749
68299,29877,10057
68300,29879,10058
68301,29880,1393
68302,29881,2896
68303,29882,112
68304,29883,112
68305,29884,6796
68306,29885,5604
68307,29886,5604
68308,29887,10014
68309,29888,6
68310,29889,10059
68311,29890,839
68312,29891,839
68313,29892,334
68314,29893,10060
68315,29894,1023
68316,29895,10061
68317,29896,4052
68318,29897,7267
68319,29898,39
68320,29899,10062
68321,29899,10063
68322,29900,10064
68323,29901,10065
68324,29902,2523
68325,29903,10066
68326,29904,1404
68327,29905,10067
68328,29906,327
68329,29907,327
68330,29908,9950
68331,29909,156
68332,29910,10068
68333,29911,112
68334,29912,10069
68335,29913,10070
68336,29914,1939
68337,29915,10071
68338,29916,10072
68339,29917,10073
68340,29918,4199
68341,29919,112
68342,29920,10074
68343,29921,10075
68344,29922,112
68345,29923,112
68346,29924,112
68347,29925,112
68348,29926,10076
68349,29927,10077
68350,29928,7165
68351,29929,2318
68352,29930,112
68353,29931,10078
68354,29932,4195
68355,29933,112
68356,29934,10079
68357,29935,1384
68358,29936,7196
68359,29937,603
68360,29938,112
68361,29940,7482
68362,29941,4404
68363,29942,10080
68364,29943,112
68365,29944,164
68366,29945,7429
68367,29946,4404
68368,29947,10081
68369,29948,8745
68370,29949,1410
68371,29950,112
68372,29951,112
68373,29952,1025
68374,29953,10082
68375,29954,8775
68376,29955,6696
68377,29956,112
68378,29957,1471
68379,29958,4233
68380,29959,112
68381,29960,10083
68382,29960,10084
68383,29961,10085
68384,29962,9929
68385,29963,10086
68386,29964,1666
68387,29965,9770
68388,29966,9815
68389,29967,10087
68390,29967,10088
68391,29968,9018
68392,29969,112
68393,29970,10089
68394,29971,10090
68395,29972,10091
68396,29973,10092
68397,29974,54
68398,29975,10093
68399,29976,10094
68400,29977,10095
68401,29978,10096
68402,29979,10097
68403,29980,10098
68404,29981,6487
68405,29982,8658
68406,29983,112
68407,29984,10099
68408,29985,112
68409,29986,112
68410,29987,10100
68411,29988,112
68412,29989,7196
68413,29990,7196
68414,29991,1679
68415,29992,112
68416,29993,92
68417,29994,7196
68418,29995,10101
68419,29996,6008
68420,29997,6008
68421,29998,6008
68422,29999,6882
68423,30000,10102
68424,30001,10103
68425,30002,10104
68426,30003,10105
68427,30003,10106
68428,30004,10107
68429,30005,10108
68430,30006,1968
68431,30007,5999
68432,30008,10109
68433,30009,10109
68434,30010,10110
68435,30011,10111
68436,30012,511
68437,30013,9138
68438,30014,10112
68439,30015,10113
68440,30016,10114
68441,30016,10115
68442,30017,10116
68443,30018,112
68444,30019,6993
68445,30021,8683
68446,30022,987
68447,30023,92
68448,30025,10117
68449,30026,10118
68450,30027,2041
68451,30028,743
68452,30029,7191
68453,30030,6155
68454,30031,10119
68455,30032,6155
68456,30033,112
68457,30034,10120
68458,30035,7482
68459,30036,5181
68460,30037,5211
68461,30038,10121
68462,30039,1051
68463,30040,5180
68464,30041,10122
68465,30042,10123
68466,30043,3231
68467,30044,10124
68468,30045,9929
68469,30046,112
68470,30047,4666
68471,30048,112
68472,30049,10125
68473,30050,10126
68474,30052,10127
68475,30053,3198
68476,30054,10128
68477,30055,9961
68478,30056,112
68479,30057,8531
68480,30058,10129
68481,30059,108
68482,30060,112
68483,30061,2486
68484,30062,10130
68485,30063,10131
68486,30064,5846
68487,30065,10132
68488,30066,10133
68489,30067,1464
68490,30068,10134
68491,30069,7531
68492,30070,6008
68493,30071,10135
68494,30072,10136
68495,30073,112
68496,30074,8434
68497,30075,2640
68498,30076,112
68499,30077,10137
68500,30078,1384
68501,30079,1384
68502,30080,1384
68503,30081,112
68504,30082,10138
68505,30083,7167
68506,30084,2387
68507,30084,2388
68508,30085,10139
68509,30086,9386
68510,30087,214
68511,30088,1531
68512,30089,987
68513,30090,10140
68514,30090,10141
68515,30090,247
68516,30090,10142
68517,30091,10143
68518,30093,10144
68519,30094,2196
68520,30095,4371
68521,30096,332
68522,30097,1383
68523,30098,10145
68524,30099,10146
68525,30100,299
68526,30101,10008
68527,30103,112
68528,30104,6687
68529,30105,112
68530,30106,3057
68531,30107,1461
68532,30108,92
68533,30110,7665
68534,30111,2239
68535,30112,10147
68536,30113,4233
68537,30114,10148
68538,30115,2244
68539,30116,112
68540,30117,4199
68541,30118,10149
68542,30119,10150
68543,30120,106
68544,30121,10151
68545,30122,580
68546,30123,803
68547,30124,112
68548,30125,9152
68549,30126,10152
68550,30127,33
68551,30127,10153
68552,30128,10154
68553,30129,3167
68554,30130,1324
68555,30131,2294
68556,30131,324
68557,30132,10155
68558,30133,112
68559,30134,3731
68560,30135,2874
68561,30136,10156
68562,30137,3949
68563,30138,3983
68564,30139,10157
68565,30140,6887
68566,30141,112
68567,30142,2243
68568,30143,893
68569,30144,10014
68570,30145,8163
68571,30146,2437
68572,30147,2437
68573,30148,2437
68574,30149,2437
68575,30150,10158
68576,30151,1314
68577,30152,1314
68578,30153,1314
68579,30154,1314
68580,30155,1405
68581,30156,10159
68582,30157,112
68583,30158,112
68584,30159,193
68585,30160,10160
68586,30161,1164
68587,30162,8987
68588,30162,10161
68589,30164,10162
68590,30165,48
68591,30166,112
68592,30167,371
68593,30168,10163
68594,30169,39
68595,30170,7149
68596,30171,5464
68597,30172,10164
68598,30172,3524
68599,30173,327
68600,30174,10165
68601,30175,10165
68602,30176,4945
68603,30177,112
68604,30179,10166
68605,30180,9960
68606,30181,10167
68607,30182,112
68608,30183,3904
68609,30184,2531
68610,30185,10168
68611,30187,10169
68612,30188,881
68613,30189,10170
68614,30190,1030
68615,30191,106
68616,30192,4250
68617,30193,10171
68618,30194,10172
68619,30195,112
68620,30196,112
68621,30197,10173
68622,30198,10174
68623,30199,10175
68624,30200,10176
68625,30200,10177
68626,30200,10178
68627,30201,2307
68628,30202,2002
68629,30203,2002
68630,30204,2002
68631,30205,2002
68632,30206,10177
68633,30207,5949
68634,30208,2266
68635,30209,2002
68636,30210,2002
68637,30211,1869
68638,30212,334
68639,30213,3766
68640,30214,7123
68641,30215,10179
68642,30216,5663
68643,30217,9920
68644,30218,255
68645,30219,10180
68646,30220,10181
68647,30221,112
68648,30222,112
68649,30223,10182
68650,30224,10183
68651,30225,10174
68652,30226,1292
68653,30227,10184
68654,30228,10185
68655,30228,10186
68656,30229,454
68657,30230,10187
68658,30231,9879
68659,30232,10188
68660,30233,10189
68661,30234,5901
68662,30235,1685
68663,30236,3766
68664,30237,399
68665,30238,2120
68666,30239,255
68667,30240,6841
68668,30241,10190
68669,30242,10031
68670,30243,10191
68671,30244,10192
68672,30245,2239
68673,30246,976
68674,30247,2239
68675,30248,10193
68676,30249,976
68677,30250,10194
68678,30251,6672
68679,30252,10195
68680,30254,73
68681,30255,9576
68682,30256,984
68683,30257,1206
68684,30258,1206
68685,30259,7191
68686,30260,7709
68687,30260,10196
68688,30261,10197
68689,30262,10198
68690,30263,5837
68691,30264,10199
68692,30265,112
68693,30267,10200
68694,30268,7862
68695,30269,4250
68696,30270,73
68697,30271,10201
68698,30272,10202
68699,30273,86
68700,30274,10203
68701,30275,10204
68702,30276,142
68703,30276,10205
68704,30276,9040
68705,30276,118
68706,30276,10206
68707,30276,9612
68708,30277,10207
68709,30277,10208
68710,30278,1869
68711,30279,354
68712,30280,8737
68713,30281,10209
68714,30283,10210
68715,30284,9371
68716,30285,10211
68717,30286,5363
68718,30287,10212
68719,30287,10213
68720,30288,7191
68721,30289,5773
68722,30290,4688
68723,30291,10214
68724,30292,10215
68725,30293,10216
68726,30294,10217
68727,30294,2677
68728,30295,10218
68729,30296,10219
68730,30297,10220
68731,30298,944
68732,30299,782
68733,30300,10221
68734,30301,2624
68735,30302,538
68736,30303,9814
68737,30304,7192
68738,30305,10110
68739,30306,8300
68740,30307,9814
68741,30308,7192
68742,30309,10222
68743,30310,10223
68744,30310,7535
68745,30310,10224
68746,30310,10225
68747,30310,10226
68748,30310,10227
68749,30310,10228
68750,30310,7534
68751,30310,10229
68752,30310,10230
68753,30310,10231
68754,30310,10232
68755,30310,10233
68756,30310,10234
68757,30311,7867
68758,30312,10235
68759,30313,478
68760,30314,10236
68761,30315,10237
68762,30316,4986
68763,30317,4350
68764,30318,894
68765,30319,1899
68766,30320,10238
68767,30321,10239
68768,30322,7279
68769,30323,10240
68770,30324,10241
68771,30325,327
68772,30326,1276
68773,30327,10242
68774,30328,10243
68775,30329,8944
68776,30330,10244
68777,30331,399
68778,30332,102
68779,30333,1396
68780,30334,7482
68781,30335,334
68782,30336,3025
68783,30337,7192
68784,30338,7482
68785,30339,7482
68786,30340,27
68787,30341,9619
68788,30342,976
68789,30343,10245
68790,30344,193
68791,30345,1128
68792,30346,112
68793,30347,6974
68794,30348,10112
68795,30349,3843
68796,30351,2003
68797,30352,2611
68798,30353,9608
68799,30354,1512
68800,30355,10246
68801,30356,10247
68802,30357,3110
68803,30358,9020
68804,30359,8319
68805,30360,73
68806,30361,10248
68807,30362,10249
68808,30363,10250
68809,30364,10251
68810,30365,908
68811,30366,10252
68812,30367,1107
68813,30367,10253
68814,30368,33
68815,30369,5355
68816,30371,6672
68817,30372,159
68818,30373,10254
68819,30374,10255
68820,30375,10256
68821,30376,25
68822,30377,5604
68823,30378,9327
68824,30379,10257
68825,30380,9929
68826,30381,10258
68827,30382,10259
68828,30383,10260
68829,30384,10261
68830,30385,10262
68831,30385,10263
68832,30386,8944
68833,30387,159
68834,30388,112
68835,30389,10264
68836,30390,8507
68837,30391,10265
68838,30392,8444
68839,30393,31
68840,30394,1401
68841,30395,10266
68842,30396,73
68843,30398,6887
68844,30399,7282
68845,30400,10267
68846,30401,5645
68847,30402,4048
68848,30403,10268
68849,30404,8668
68850,30405,10269
68851,30406,1118
68852,30407,7627
68853,30408,5323
68854,30409,3741
68855,30410,10270
68856,30411,10271
68857,30411,10272
68858,30412,1612
68859,30413,10273
68860,30414,112
68861,30415,112
68862,30416,10034
68863,30417,2434
68864,30419,194
68865,30421,10274
68866,30422,8973
68867,30423,8973
68868,30424,10275
68869,30425,3198
68870,30427,10276
68871,30428,1947
68872,30429,10277
68873,30430,112
68874,30431,2303
68875,30431,2302
68876,30432,1687
68877,30433,1108
68878,30434,7191
68879,30434,7192
68880,30435,10278
68881,30436,6667
68882,30437,9287
68883,30438,9929
68884,30439,1501
68885,30440,4174
68886,30441,1872
68887,30442,647
68888,30443,112
68889,30444,10279
68890,30445,725
68891,30446,5691
68892,30447,5409
68893,30448,1741
68894,30449,6296
68895,30450,10280
68896,30451,10281
68897,30452,112
68898,30453,10282
68899,30454,10283
68900,30455,4226
68901,30456,6619
68902,30457,893
68903,30458,6887
68904,30459,112
68905,30460,10284
68906,30461,4945
68907,30462,9064
68908,30463,10285
68909,30464,8554
68910,30466,1900
68911,30468,9841
68912,30469,5934
68913,30470,10286
68914,30471,1394
68915,30472,10287
68916,30473,5202
68917,30474,8994
68918,30475,10288
68919,30476,10289
68920,30477,1330
68921,30478,2461
68922,30479,10290
68923,30480,10291
68924,30481,10292
68925,30482,8815
68926,30483,9537
68927,30484,73
68928,30485,6666
68929,30486,372
68930,30487,10293
68931,30488,1473
68932,30489,10294
68933,30490,10295
68934,30490,10296
68935,30491,8775
68936,30492,112
68937,30493,6887
68938,30494,245
68939,30495,626
68940,30495,627
68941,30496,5348
68942,30497,7192
68943,30498,10297
68944,30499,10298
68945,30500,10299
68946,30501,1788
68947,30502,244
68948,30503,10300
68949,30504,10008
68950,30505,4882
68951,30506,10301
68952,30507,9794
68953,30508,10302
68954,30508,10303
68955,30509,904
68956,30510,847
68957,30510,846
68958,30511,112
68959,30512,112
68960,30513,385
68961,30514,385
68962,30515,385
68963,30516,385
68964,30517,112
68965,30518,112
68966,30519,112
68967,30520,112
68968,30521,112
68969,30522,10304
68970,30523,112
68971,30524,4427
68972,30525,1384
68973,30526,274
68974,30527,31
68975,30528,10305
68976,30529,10306
68977,30530,2394
68978,30531,7085
68979,30532,112
68980,30533,10307
68981,30534,112
68982,30535,3198
68983,30537,10308
68984,30537,38
68985,30538,27
68986,30539,10309
68987,30540,1446
68988,30541,10310
68989,30542,529
68990,30543,10311
68991,30544,726
68992,30545,39
68993,30546,10312
68994,30547,1837
68995,30548,10179
68996,30549,10313
68997,30550,4869
68998,30551,10314
68999,30552,112
69000,30553,1334
69001,30554,8054
69002,30555,2095
69003,30556,10315
69004,30557,10316
69005,30558,6666
69006,30559,10317
69007,30559,1685
69008,30560,10318
69009,30561,4845
69010,30561,4847
69011,30561,4846
69012,30562,1302
69013,30563,9460
69014,30564,10319
69015,30565,10320
69016,30566,2555
69017,30567,6666
69018,30568,127
69019,30569,112
69020,30570,1487
69021,30571,10321
69022,30572,6397
69023,30573,10160
69024,30574,6397
69025,30575,112
69026,30576,3111
69027,30577,10322
69028,30577,10323
69029,30578,6397
69030,30579,10324
69031,30580,76
69032,30581,10325
69033,30582,1023
69034,30583,7192
69035,30584,4222
69036,30585,325
69037,30586,9284
69038,30586,9283
69039,30587,285
69040,30588,1398
69041,30589,2434
69042,30590,7955
69043,30591,7955
69044,30592,10326
69045,30593,112
69046,30594,112
69047,30595,112
69048,30596,10327
69049,30597,10328
69050,30598,31
69051,30599,1788
69052,30600,2130
69053,30601,10329
69054,30601,10330
69055,30602,5874
69056,30603,2605
69057,30604,10331
69058,30605,5521
69059,30606,299
69060,30607,10332
69061,30608,10270
69062,30609,10333
69063,30610,10334
69064,30611,112
69065,30612,3481
69066,30613,629
69067,30614,629
69068,30615,629
69069,30616,629
69070,30617,10335
69071,30618,8875
69072,30619,149
69073,30620,10239
69074,30621,5331
69075,30622,330
69076,30623,10336
69077,30624,1827
69078,30625,112
69079,30626,112
69080,30627,1551
69081,30628,10337
69082,30629,7738
69083,30630,10338
69084,30631,5773
69085,30632,10339
69086,30633,10014
69087,30634,10340
69088,30635,10341
69089,30635,10342
69090,30636,5483
69091,30637,10343
69092,30638,1256
69093,30639,7482
69094,30640,7711
69095,30641,112
69096,30642,9076
69097,30643,31
69098,30644,112
69099,30645,10344
69100,30646,3415
69101,30647,3079
69102,30648,10345
69103,30649,10346
69104,30650,31
69105,30651,10347
69106,30652,1473
69107,30653,5924
69108,30654,10014
69109,30655,1487
69110,30656,2967
69111,30657,6296
69112,30658,10348
69113,30659,31
69114,30660,10349
69115,30661,10350
69116,30662,3169
69117,30663,6155
69118,30664,6243
69119,30665,6359
69120,30666,112
69121,30667,1569
69122,30668,286
69123,30669,487
69124,30670,10351
69125,30671,7673
69126,30672,2765
69127,30673,10352
69128,30674,10353
69129,30675,10354
69130,30676,10355
69131,30677,112
69132,30678,112
69133,30679,7867
69134,30680,10356
69135,30681,73
69136,30682,10357
69137,30683,8931
69138,30684,1235
69139,30685,112
69140,30686,10358
69141,30687,1788
69142,30688,10359
69143,30689,7836
69144,30690,5539
69145,30691,112
